,pdb_id,lig_id,rmsd,label
0,10_3p5o_3p5o,1_0000,1.16981,1
1,10_3p5o_3p5o,1_0001,6.33965,0
2,10_3p5o_3p5o,1_0002,6.58241,0
3,10_3p5o_3p5o,1_0003,6.55456,0
4,10_3p5o_3p5o,1_0004,6.53984,0
5,10_3p5o_3p5o,1_0005,6.13069,0
6,10_3p5o_3p5o,1_0006,9.204189999999999,0
7,10_3p5o_3p5o,1_0007,9.126380000000001,0
8,10_3p5o_3p5o,1_0008,6.77665,0
9,10_3p5o_3p5o,1_0009,9.67505,0
10,10_3p5o_3p5o,1_0010,5.3727599999999995,0
11,10_3p5o_3p5o,1_0011,7.23451,0
12,10_3p5o_3p5o,1_0012,10.357000000000001,0
13,10_3p5o_3p5o,1_0013,7.6512899999999995,0
14,10_3p5o_3p5o,1_0014,9.65891,0
15,10_3p5o_3p5o,1_0015,8.50215,0
16,10_3p5o_3p5o,1_0016,6.781960000000001,0
17,10_3p5o_3p5o,1_0017,6.54646,0
18,10_3p5o_3p5o,1_0018,7.43438,0
19,10_3p5o_3p5o,1_0019,7.4964,0
20,10_3p5o_3u5j,1_0000,0.218292,1
21,10_3p5o_3u5j,1_0001,4.81744,0
22,10_3p5o_3u5j,1_0002,4.91336,0
23,10_3p5o_3u5j,1_0003,4.92848,0
24,10_3p5o_3u5j,1_0004,6.11092,0
25,10_3p5o_3u5j,1_0005,6.107130000000001,0
26,10_3p5o_3u5j,1_0006,6.10895,0
27,10_3p5o_3u5j,1_0007,6.91471,0
28,10_3p5o_3u5j,1_0008,9.35217,0
29,10_3p5o_3u5j,1_0009,6.49138,0
30,10_3p5o_3u5j,1_0010,8.968869999999999,0
31,10_3p5o_3u5j,1_0011,5.6402,0
32,10_3p5o_3u5j,1_0012,6.61716,0
33,10_3p5o_3u5j,1_0013,6.1554199999999994,0
34,10_3p5o_3u5j,1_0014,10.5046,0
35,10_3p5o_3u5j,1_0015,5.70067,0
36,10_3p5o_3u5j,1_0016,5.20761,0
37,10_3p5o_3u5j,1_0017,8.49653,0
38,10_3p5o_3u5j,1_0018,7.96651,0
39,10_3p5o_3u5j,1_0019,5.3095,0
40,10_3p5o_4lzs,1_0000,4.21725,0
41,10_3p5o_4lzs,1_0001,0.841751,1
42,10_3p5o_4lzs,1_0002,4.56979,0
43,10_3p5o_4lzs,1_0003,5.17028,0
44,10_3p5o_4lzs,1_0004,4.7525699999999995,0
45,10_3p5o_4lzs,1_0005,4.75599,0
46,10_3p5o_4lzs,1_0006,4.99036,0
47,10_3p5o_4lzs,1_0007,5.38614,0
48,10_3p5o_4lzs,1_0008,3.0508599999999997,0
49,10_3p5o_4lzs,1_0009,3.3212099999999998,0
50,10_3p5o_4lzs,1_0010,1.77053,1
51,10_3p5o_4lzs,1_0011,5.34468,0
52,10_3p5o_4lzs,1_0012,5.87403,0
53,10_3p5o_4lzs,1_0013,6.52019,0
54,10_3p5o_4lzs,1_0014,5.26527,0
55,10_3p5o_4lzs,1_0015,5.79955,0
56,10_3p5o_4lzs,1_0016,7.3863,0
57,10_3p5o_4lzs,1_0017,7.86009,0
58,10_3p5o_4lzs,1_0018,3.9873800000000004,0
59,10_3p5o_4lzs,1_0019,5.140219999999999,0
60,10_3p5o_4ogj,1_0000,4.78552,0
61,10_3p5o_4ogj,1_0001,4.32449,0
62,10_3p5o_4ogj,1_0002,3.33359,0
63,10_3p5o_4ogj,1_0003,5.14447,0
64,10_3p5o_4ogj,1_0004,4.93869,0
65,10_3p5o_4ogj,1_0005,6.848,0
66,10_3p5o_4ogj,1_0006,7.7688,0
67,10_3p5o_4ogj,1_0007,11.6121,0
68,10_3p5o_4ogj,1_0008,6.959639999999999,0
69,10_3p5o_4ogj,1_0009,8.07911,0
70,10_3p5o_4ogj,1_0010,8.00153,0
71,10_3p5o_4ogj,1_0011,9.9914,0
72,10_3p5o_4ogj,1_0012,5.72414,0
73,10_3p5o_4ogj,1_0013,7.313160000000001,0
74,10_3p5o_4ogj,1_0014,6.502730000000001,0
75,10_3p5o_4ogj,1_0015,7.40465,0
76,10_3p5o_4ogj,1_0016,7.37851,0
77,10_3p5o_4ogj,1_0017,8.78524,0
78,10_3p5o_4ogj,1_0018,5.61676,0
79,10_3p5o_4ogj,1_0019,4.8840900000000005,0
80,10_3p5o_4wiv,1_0000,6.02853,0
81,10_3p5o_4wiv,1_0001,3.81894,0
