#code	score
2yfe_115	0.50761867
2yfe_123	0.8992073
2yfe_176	0.45164555
2yfe_23	0.63478184
2yfe_232	0.004568633
2yfe_236	0.4161005
2yfe_240	0.1783524
2yfe_257	0.41943786
2yfe_286	0.12646608
2yfe_4	0.8875811
2yfe_414	0.008614758
2yfe_426	0.035285614
2yfe_437	0.13171662
2yfe_450	0.0132861715
2yfe_453	0.007595340999999999
2yfe_458	0.012027262
2yfe_461	0.0027485303999999996
2yfe_462	0.03155695
2yfe_464	0.012670286999999999
2yfe_466	0.030177325
2yfe_467	0.0028984463
2yfe_470	0.2668479
2yfe_473	0.23657376
2yfe_487	0.29406554
2yfe_489	0.5137965
2yfe_490	0.085274525
2yfe_491	0.0026298046999999997
2yfe_492	0.28047392
2yfe_493	0.0021306167
2yfe_496	0.32648036
2yfe_502	0.0068956143
2yfe_504	0.0067318757
2yfe_517	0.046246916
2yfe_52	0.67782265
2yfe_523	0.13535197
2yfe_53	0.8639568999999999
2yfe_538	0.009035625
2yfe_545	0.005809033000000001
2yfe_547	0.051462382
2yfe_548	0.073638074
2yfe_552	0.0048637902
2yfe_561	0.15884385
2yfe_564	0.10826831
2yfe_565	0.17691448
2yfe_572	0.0671079
2yfe_574	0.1975954
2yfe_591	0.04994035
2yfe_597	0.012844288999999998
2yfe_599	0.07092976
2yfe_601	0.06307863
2yfe_603	0.1241432
2yfe_608	0.0016023696
2yfe_618	0.04682818
2yfe_627	0.09092639400000001
2yfe_637	0.10842522
2yfe_641	0.009903499999999999
2yfe_656	0.4904507000000001
2yfe_657	0.0008602352000000001
2yfe_659	0.22477928
2yfe_660	0.13421035
2yfe_667	0.0020123876000000002
2yfe_680	0.020618631999999998
2yfe_682	0.009061445500000001
2yfe_688	0.0052024092999999995
2yfe_694	0.051978755999999994
2yfe_71	0.6926376000000001
2yfe_722	0.4252309
2yfe_724	0.25965232
2yfe_732	0.008246874
2yfe_737	0.0010724891999999999
2yfe_745	0.10079486
2yfe_748	0.0035031040000000004
2yfe_753	0.045747977
2yfe_774	0.015065233
2yfe_784	0.011922233
2yfe_800	0.007798546999999999
2yfe_809	0.008226269
2yfe_81	0.7334545
2yfe_813	0.009834915999999999
2yfe_815	0.012512556999999999
2yfe_851	0.2423577
2yfe_931	0.010013845
2yfe_943	0.023468952999999997
2yfe_950	0.008280169
2yfe_960	0.07313421
2yfe_965	0.0035402872999999997
2yfe_969	0.010201863
2yfe_971	0.01973609
2yfe_973	0.029836806
2yfe_985	0.030604227999999997
2yfe_ligand	0.5421405
