#code	rmsd
3kwa_128	2.2246
3kwa_130	1.92222
3kwa_160	2.2458
3kwa_185	1.9313099999999999
3kwa_296	4.6818800000000005
3kwa_328	2.12205
3kwa_413	3.72968
3kwa_449	2.6812
3kwa_469	5.16772
3kwa_49	4.87355
3kwa_499	2.0653
3kwa_525	6.1823
3kwa_541	1.9301400000000002
3kwa_570	5.747330000000001
3kwa_573	6.34374
3kwa_576	4.81821
3kwa_600	5.8920900000000005
3kwa_620	6.4919199999999995
3kwa_624	4.21818
3kwa_635	6.588430000000001
3kwa_661	6.206119999999999
3kwa_686	6.19068
3kwa_694	4.21239
3kwa_713	4.03442
3kwa_725	2.9716
3kwa_727	5.22997
3kwa_748	4.2931
3kwa_749	4.25706
3kwa_750	2.78045
3kwa_758	2.61417
3kwa_766	6.12792
3kwa_773	2.01166
3kwa_775	3.88279
3kwa_780	4.46214
3kwa_782	5.02007
3kwa_792	4.85115
3kwa_794	5.1912199999999995
3kwa_799	4.79036
3kwa_801	3.5255900000000002
3kwa_804	3.1643
3kwa_810	3.5192699999999997
3kwa_817	4.1384099999999995
3kwa_823	4.487509999999999
3kwa_833	3.5445300000000004
3kwa_852	3.6920599999999997
3kwa_872	2.3161
3kwa_876	4.21553
3kwa_883	5.94154
3kwa_936	2.9095299999999997
3kwa_942	5.070069999999999
3kwa_960	4.0375
3kwa_ligand	0.0
