#code	rmsd
3u8n_441	1.02144
3u8n_443	3.2789300000000003
3u8n_464	2.0731
3u8n_468	0.943652
3u8n_471	5.51746
3u8n_477	1.97
3u8n_482	3.4391199999999995
3u8n_498	3.20017
3u8n_509	0.963313
3u8n_516	0.856334
3u8n_529	5.533919999999999
3u8n_531	1.16747
3u8n_542	3.4871800000000004
3u8n_557	6.49406
3u8n_576	6.49144
3u8n_581	0.780942
3u8n_622	3.6657300000000004
3u8n_648	1.26653
3u8n_662	3.21712
3u8n_675	3.1505099999999997
3u8n_691	5.3209800000000005
3u8n_693	1.31657
3u8n_704	3.36171
3u8n_713	0.7154510000000001
3u8n_718	3.39879
3u8n_724	5.05769
3u8n_733	5.16276
3u8n_735	5.7868
3u8n_763	5.67123
3u8n_764	5.10599
3u8n_773	5.98126
3u8n_774	5.76961
3u8n_778	2.8752299999999997
3u8n_779	6.53995
3u8n_780	5.75215
3u8n_784	6.0706
3u8n_785	2.76142
3u8n_787	1.98225
3u8n_788	5.08775
3u8n_789	6.38582
3u8n_790	3.9359
3u8n_791	7.0909699999999996
3u8n_792	2.89264
3u8n_794	5.722180000000001
3u8n_798	5.34285
3u8n_816	0.41787299999999994
3u8n_822	0.75236
3u8n_850	1.35953
3u8n_869	2.82071
3u8n_874	3.06973
3u8n_893	5.42624
3u8n_894	1.1607
3u8n_915	0.855483
3u8n_928	0.8421870000000001
3u8n_929	1.02864
3u8n_963	0.876468
3u8n_971	3.5693099999999998
3u8n_974	2.71093
3u8n_981	1.36061
3u8n_991	1.97438
3u8n_998	2.12012
3u8n_ligand	0.0
