#code	rmsd
1o0h_105	9.15041
1o0h_109	9.69312
1o0h_121	9.690719999999999
1o0h_122	5.0674
1o0h_133	6.46384
1o0h_146	5.39027
1o0h_150	3.09762
1o0h_153	6.11226
1o0h_168	2.5141299999999998
1o0h_172	9.00597
1o0h_178	7.611160000000001
1o0h_187	8.78369
1o0h_194	7.4084
1o0h_203	7.230739999999999
1o0h_208	10.161
1o0h_209	7.57274
1o0h_217	9.124
1o0h_233	9.882060000000001
1o0h_251	3.6706800000000004
1o0h_253	1.13812
1o0h_254	0.731487
1o0h_263	1.8533
1o0h_272	0.76554
1o0h_280	10.0073
1o0h_281	2.0413799999999998
1o0h_284	0.385826
1o0h_292	2.39032
1o0h_313	7.24567
1o0h_353	0.9193520000000001
1o0h_374	9.22529
1o0h_40	7.92927
1o0h_418	9.603760000000001
1o0h_419	5.86578
1o0h_431	8.95536
1o0h_436	7.22123
1o0h_439	4.45824
1o0h_450	9.098289999999999
1o0h_457	8.41203
1o0h_459	7.4793899999999995
1o0h_463	6.35977
1o0h_466	8.30354
1o0h_472	8.3447
1o0h_474	8.260539999999999
1o0h_482	7.8192699999999995
1o0h_488	7.02521
1o0h_502	2.90725
1o0h_507	4.16812
1o0h_511	2.03268
1o0h_514	5.85769
1o0h_524	2.94748
1o0h_526	4.99873
1o0h_530	5.34767
1o0h_531	4.19838
1o0h_532	4.65324
1o0h_536	7.79692
1o0h_539	3.56976
1o0h_541	2.34123
1o0h_549	4.02339
1o0h_551	9.13338
1o0h_563	7.78446
1o0h_564	2.35947
1o0h_565	6.47511
1o0h_576	6.54031
1o0h_586	9.93017
1o0h_594	7.44008
1o0h_595	3.38522
1o0h_599	1.54635
1o0h_600	1.29277
1o0h_603	3.05078
1o0h_606	3.39804
1o0h_617	4.50057
1o0h_618	5.65145
1o0h_624	5.69953
1o0h_628	5.144769999999999
1o0h_631	1.87084
1o0h_637	2.7267099999999997
1o0h_639	9.19923
1o0h_646	4.218780000000001
1o0h_647	2.90991
1o0h_658	6.967410000000001
1o0h_665	3.74041
1o0h_670	7.6303600000000005
1o0h_680	4.675
1o0h_684	3.56437
1o0h_690	6.19059
1o0h_691	4.3448199999999995
1o0h_692	6.08579
1o0h_78	0.595424
1o0h_786	6.1971099999999995
1o0h_789	5.39792
1o0h_794	4.9196
1o0h_821	0.666365
1o0h_876	0.575253
1o0h_879	3.0146
1o0h_89	9.38608
1o0h_909	1.60291
1o0h_915	0.914218
1o0h_918	0.933675
1o0h_956	1.1568200000000002
1o0h_968	0.8539
1o0h_ligand	0.0
