#code	rmsd
2zda_101	6.10568
2zda_108	5.02232
2zda_116	9.83343
2zda_132	6.13098
2zda_142	0.6731689999999999
2zda_156	8.86537
2zda_157	5.25439
2zda_167	1.59172
2zda_170	0.928773
2zda_174	9.01253
2zda_182	7.20113
2zda_192	6.90595
2zda_196	8.798960000000001
2zda_2	0.975699
2zda_205	2.07104
2zda_212	3.71682
2zda_218	7.0274399999999995
2zda_224	6.713010000000001
2zda_23	0.754911
2zda_232	0.7363109999999999
2zda_255	4.19717
2zda_259	2.93622
2zda_262	2.1018
2zda_264	0.7623810000000001
2zda_266	3.02822
2zda_27	2.75656
2zda_270	1.5077200000000002
2zda_272	1.2302600000000001
2zda_274	1.84495
2zda_277	0.43378500000000003
2zda_289	9.33973
2zda_29	0.624544
2zda_295	6.151619999999999
2zda_299	0.46269099999999996
2zda_302	9.29672
2zda_311	8.68753
2zda_338	4.41392
2zda_345	8.263819999999999
2zda_379	7.73376
2zda_382	9.22374
2zda_391	5.80065
2zda_393	6.74142
2zda_414	7.901269999999999
2zda_429	7.197939999999999
2zda_434	5.24867
2zda_435	2.40761
2zda_442	8.055489999999999
2zda_447	4.91021
2zda_45	3.51336
2zda_470	8.8924
2zda_498	2.11198
2zda_5	1.8014700000000001
2zda_500	7.91366
2zda_506	7.91865
2zda_525	1.94059
2zda_533	1.99525
2zda_54	4.10197
2zda_558	8.31227
2zda_561	3.72035
2zda_573	3.30248
2zda_589	8.43857
2zda_615	4.90322
2zda_627	7.360339999999999
2zda_633	2.04494
2zda_643	7.93117
2zda_664	7.69258
2zda_671	8.52517
2zda_677	6.8197399999999995
2zda_694	8.8924
2zda_698	4.11354
2zda_739	2.82448
2zda_748	1.17069
2zda_751	4.09386
2zda_753	3.8359
2zda_758	7.897880000000001
2zda_763	3.2161299999999997
2zda_766	4.44193
2zda_767	8.30753
2zda_772	4.93337
2zda_773	4.08539
2zda_777	3.55674
2zda_80	5.044630000000001
2zda_835	0.926926
2zda_860	1.24088
2zda_89	7.890689999999999
2zda_ligand	0.0
