#code	rmsd
3uo4_137	6.50765
3uo4_203	2.09649
3uo4_239	8.58716
3uo4_25	0.933164
3uo4_260	1.0649600000000001
3uo4_273	0.66563
3uo4_274	0.85626
3uo4_282	0.708527
3uo4_289	0.559161
3uo4_293	8.66093
3uo4_329	0.42685200000000006
3uo4_33	3.12931
3uo4_343	0.544822
3uo4_346	9.460189999999999
3uo4_357	1.4038899999999999
3uo4_360	8.60399
3uo4_374	0.26521999999999996
3uo4_381	3.3713599999999997
3uo4_383	8.77502
3uo4_386	4.57254
3uo4_388	0.964399
3uo4_422	7.819189999999999
3uo4_430	4.25376
3uo4_435	7.5635
3uo4_446	1.85887
3uo4_451	8.72137
3uo4_453	8.95962
3uo4_462	8.6028
3uo4_476	8.17325
3uo4_477	5.46375
3uo4_485	8.619819999999999
3uo4_488	6.45553
3uo4_511	3.4172599999999997
3uo4_517	2.0034099999999997
3uo4_518	1.74335
3uo4_521	3.6802
3uo4_531	2.0276
3uo4_533	3.35364
3uo4_555	5.818890000000001
3uo4_562	7.87275
3uo4_565	7.867889999999999
3uo4_566	7.563060000000001
3uo4_567	7.54515
3uo4_568	3.2402
3uo4_569	8.77715
3uo4_571	4.20031
3uo4_583	8.31527
3uo4_584	5.353219999999999
3uo4_59	5.22158
3uo4_595	3.55996
3uo4_596	5.34586
3uo4_605	4.1174800000000005
3uo4_609	1.54281
3uo4_646	1.42083
3uo4_647	4.5559400000000005
3uo4_658	3.8201300000000002
3uo4_660	3.16602
3uo4_669	2.75163
3uo4_677	3.5481
3uo4_678	4.60337
3uo4_679	5.32723
3uo4_688	3.9358699999999995
3uo4_690	2.8972900000000004
3uo4_691	2.35754
3uo4_695	5.17972
3uo4_696	3.62784
3uo4_698	8.327630000000001
3uo4_710	0.5150319999999999
3uo4_737	8.51642
3uo4_747	8.339839999999999
3uo4_749	7.941
3uo4_750	9.13279
3uo4_754	9.44283
3uo4_8	6.1051400000000005
3uo4_820	4.88305
3uo4_822	9.95147
3uo4_825	6.401730000000001
3uo4_831	8.51642
3uo4_837	7.53901
3uo4_844	6.19979
3uo4_845	8.08203
3uo4_848	8.9149
3uo4_89	7.477410000000001
3uo4_942	7.15078
3uo4_950	9.95147
3uo4_ligand	0.0
