#code	rmsd
3pww_152	5.0667599999999995
3pww_200	2.3776599999999997
3pww_236	1.8203
3pww_256	1.15664
3pww_269	2.26638
3pww_280	1.8174
3pww_312	10.5745
3pww_320	6.53599
3pww_322	7.40028
3pww_324	3.8502400000000003
3pww_342	9.39707
3pww_343	8.03165
3pww_364	3.3881
3pww_394	1.0102
3pww_401	5.98349
3pww_404	9.75649
3pww_405	5.75788
3pww_410	10.8224
3pww_411	6.51285
3pww_416	6.90441
3pww_417	6.344869999999999
3pww_420	9.63146
3pww_421	6.941910000000001
3pww_425	5.22516
3pww_439	10.0193
3pww_440	4.88638
3pww_449	5.0959699999999994
3pww_452	6.493580000000001
3pww_461	5.94585
3pww_463	4.88621
3pww_466	9.32291
3pww_468	6.30098
3pww_478	5.80354
3pww_482	6.33596
3pww_484	7.67651
3pww_487	3.7164300000000003
3pww_489	9.21157
3pww_494	5.1706
3pww_501	7.9238800000000005
3pww_516	6.93815
3pww_541	5.55676
3pww_545	9.53345
3pww_549	10.331
3pww_552	11.4225
3pww_560	9.222489999999999
3pww_561	7.89438
3pww_565	7.47633
3pww_570	9.83958
3pww_571	9.26388
3pww_574	4.55826
3pww_575	10.4797
3pww_581	10.0485
3pww_584	10.2791
3pww_605	7.507389999999999
3pww_631	8.42704
3pww_635	11.1529
3pww_654	8.12192
3pww_658	12.0156
3pww_667	9.240860000000001
3pww_671	10.2762
3pww_678	9.374839999999999
3pww_685	6.29674
3pww_708	3.87754
3pww_730	1.9341700000000002
3pww_742	2.05959
3pww_747	1.7847
3pww_749	9.83733
3pww_753	1.75962
3pww_757	2.37282
3pww_762	4.56602
3pww_765	8.43895
3pww_767	2.77094
3pww_772	4.017869999999999
3pww_779	5.67045
3pww_780	3.86177
3pww_783	2.92745
3pww_793	6.34894
3pww_816	1.6753900000000002
3pww_822	2.17593
3pww_846	3.8621199999999996
3pww_854	4.25906
3pww_859	2.50806
3pww_862	4.01118
3pww_867	2.58383
3pww_874	6.04784
3pww_885	2.16087
3pww_888	1.61114
3pww_889	1.50221
3pww_90	9.8412
3pww_958	3.7356800000000003
3pww_982	3.5903699999999996
3pww_ligand	0.0
