#code	rmsd
2brb_128	5.43116
2brb_13	5.214230000000001
2brb_146	7.0552600000000005
2brb_183	5.00146
2brb_214	1.07018
2brb_223	0.840974
2brb_246	0.9836219999999999
2brb_285	5.84288
2brb_302	0.709708
2brb_318	0.713082
2brb_361	0.5403560000000001
2brb_383	0.622691
2brb_405	6.93354
2brb_406	8.31091
2brb_408	8.21073
2brb_425	8.31662
2brb_442	8.26229
2brb_449	7.64562
2brb_452	5.14274
2brb_460	4.33758
2brb_466	7.098269999999999
2brb_469	7.2233600000000004
2brb_474	5.43821
2brb_477	4.4993
2brb_490	1.7089599999999998
2brb_494	5.79169
2brb_501	3.2382
2brb_502	2.54847
2brb_514	3.50399
2brb_521	2.26348
2brb_522	2.23137
2brb_533	5.53204
2brb_539	6.06051
2brb_550	6.35025
2brb_558	2.27156
2brb_568	3.94944
2brb_582	3.22549
2brb_586	6.0913699999999995
2brb_593	4.2092
2brb_594	6.10912
2brb_596	1.6245100000000001
2brb_597	2.96118
2brb_601	8.68171
2brb_608	5.12448
2brb_624	3.55151
2brb_643	4.02581
2brb_655	7.912319999999999
2brb_666	5.98238
2brb_671	2.93435
2brb_672	5.75609
2brb_674	6.65963
2brb_675	2.51763
2brb_682	1.08628
2brb_693	2.51073
2brb_696	7.14047
2brb_697	1.8886
2brb_705	0.7986409999999999
2brb_713	1.49671
2brb_743	0.709427
2brb_745	1.8111099999999998
2brb_751	1.42258
2brb_752	0.927599
2brb_754	6.45324
2brb_759	6.93473
2brb_85	0.930443
2brb_88	1.31033
2brb_94	7.21063
2brb_941	1.59762
2brb_ligand	0.0
