#code	rmsd
3wtj_134	0.712093
3wtj_157	0.599184
3wtj_184	0.552148
3wtj_222	0.7252109999999999
3wtj_240	1.6412
3wtj_258	0.516506
3wtj_307	0.377201
3wtj_328	0.314735
3wtj_4	6.36597
3wtj_404	0.742034
3wtj_454	2.33372
3wtj_467	2.7318700000000002
3wtj_485	3.04663
3wtj_500	5.70125
3wtj_507	6.21235
3wtj_542	6.0317
3wtj_544	0.9261010000000001
3wtj_547	6.43381
3wtj_566	1.0003
3wtj_572	6.82803
3wtj_615	0.836347
3wtj_628	2.7547900000000003
3wtj_633	6.20682
3wtj_640	6.145969999999999
3wtj_643	1.95307
3wtj_648	0.8360879999999999
3wtj_653	3.06103
3wtj_659	6.26315
3wtj_660	1.7739099999999999
3wtj_663	5.71875
3wtj_674	2.95027
3wtj_678	3.0925700000000003
3wtj_682	5.24545
3wtj_683	2.25488
3wtj_686	5.84282
3wtj_688	6.15492
3wtj_689	6.5022400000000005
3wtj_696	2.64026
3wtj_698	5.99443
3wtj_740	1.99036
3wtj_746	1.9222400000000002
3wtj_755	3.53628
3wtj_756	3.54285
3wtj_759	3.1249
3wtj_762	1.3849
3wtj_764	2.79752
3wtj_766	3.5657900000000002
3wtj_767	2.98355
3wtj_768	2.1150900000000004
3wtj_770	6.9164
3wtj_771	2.98349
3wtj_774	5.35417
3wtj_779	1.96933
3wtj_780	6.764530000000001
3wtj_781	3.0689900000000003
3wtj_783	5.67248
3wtj_785	5.26251
3wtj_962	0.822154
3wtj_976	0.533429
3wtj_979	0.564652
3wtj_ligand	0.0
