#code	rmsd
1z95_14	0.687998
1z95_169	0.451379
1z95_208	0.6201260000000001
1z95_219	2.55417
1z95_223	0.630129
1z95_249	0.962003
1z95_255	7.89969
1z95_266	0.658239
1z95_29	2.24017
1z95_303	0.379668
1z95_312	2.1320200000000002
1z95_313	0.56633
1z95_337	0.5116609999999999
1z95_407	7.79368
1z95_408	1.91891
1z95_412	7.621230000000001
1z95_415	8.34427
1z95_418	8.01872
1z95_419	1.86442
1z95_427	3.43299
1z95_428	3.30534
1z95_436	8.32033
1z95_437	4.14466
1z95_444	7.66327
1z95_445	8.0754
1z95_449	2.50298
1z95_474	1.51811
1z95_483	4.55481
1z95_484	7.89315
1z95_486	8.08407
1z95_489	1.8892
1z95_490	7.2316
1z95_498	1.9198400000000002
1z95_499	3.04498
1z95_514	2.57499
1z95_544	3.99665
1z95_545	7.93343
1z95_547	3.50716
1z95_548	2.84424
1z95_550	3.23507
1z95_555	1.69225
1z95_560	7.20971
1z95_562	6.84227
1z95_565	2.91235
1z95_566	3.8185
1z95_581	2.07197
1z95_587	4.04496
1z95_590	3.65886
1z95_620	7.198410000000001
1z95_626	7.88334
1z95_648	3.24744
1z95_658	7.39399
1z95_663	2.0782700000000003
1z95_666	7.89986
1z95_684	3.0427400000000002
1z95_686	4.259519999999999
1z95_690	7.211930000000001
1z95_694	7.78666
1z95_700	7.19568
1z95_742	0.8931969999999999
1z95_765	4.205019999999999
1z95_774	4.15307
1z95_779	4.52822
1z95_827	1.13101
1z95_872	1.2025299999999999
1z95_964	1.80618
1z95_ligand	0.0
