#code	rmsd
2v7a_107	11.1593
2v7a_11	2.02927
2v7a_130	10.4419
2v7a_131	10.4634
2v7a_141	11.1736
2v7a_142	10.8084
2v7a_150	4.39342
2v7a_163	9.48353
2v7a_173	10.8506
2v7a_175	10.4499
2v7a_181	5.2621400000000005
2v7a_278	1.7881900000000002
2v7a_304	0.769129
2v7a_318	1.0485200000000001
2v7a_321	10.6593
2v7a_327	10.8202
2v7a_338	0.6038859999999999
2v7a_355	4.9229
2v7a_369	10.1251
2v7a_375	10.7624
2v7a_379	4.06262
2v7a_380	0.8967280000000001
2v7a_381	11.4839
2v7a_388	0.496821
2v7a_407	2.75185
2v7a_408	3.27486
2v7a_416	8.61703
2v7a_419	8.632489999999999
2v7a_423	8.990110000000001
2v7a_424	2.4290599999999998
2v7a_426	8.2412
2v7a_429	9.752939999999999
2v7a_431	4.31839
2v7a_434	3.06905
2v7a_441	10.031
2v7a_444	5.24648
2v7a_446	10.6619
2v7a_447	3.49599
2v7a_448	2.21814
2v7a_452	10.6823
2v7a_475	8.857569999999999
2v7a_478	9.541739999999999
2v7a_487	5.273680000000001
2v7a_489	11.0928
2v7a_494	3.75777
2v7a_495	8.667869999999999
2v7a_496	4.36451
2v7a_498	3.93264
2v7a_514	5.2284
2v7a_522	7.177860000000001
2v7a_523	4.633319999999999
2v7a_530	5.08395
2v7a_536	7.84253
2v7a_548	6.79197
2v7a_550	11.7122
2v7a_555	9.96317
2v7a_557	8.69401
2v7a_561	9.43114
2v7a_568	9.69505
2v7a_572	6.42162
2v7a_583	9.484630000000001
2v7a_591	3.05999
2v7a_592	5.26471
2v7a_594	5.39805
2v7a_600	9.83291
2v7a_606	8.67418
2v7a_609	2.96702
2v7a_616	4.4019699999999995
2v7a_621	3.45065
2v7a_623	4.11895
2v7a_629	3.9497199999999997
2v7a_632	3.12871
2v7a_635	6.76226
2v7a_654	2.96015
2v7a_663	10.538
2v7a_671	5.35418
2v7a_679	10.2183
2v7a_684	4.745480000000001
2v7a_688	4.0701
2v7a_690	4.88858
2v7a_693	4.17467
2v7a_698	5.67127
2v7a_7	2.27698
2v7a_733	1.05269
2v7a_737	1.05523
2v7a_743	1.9667700000000001
2v7a_744	1.0066700000000002
2v7a_784	1.9050200000000002
2v7a_789	2.3460900000000002
2v7a_820	1.47738
2v7a_845	0.6449739999999999
2v7a_856	1.23824
2v7a_859	0.949874
2v7a_886	2.18657
2v7a_889	5.4062
2v7a_973	1.25547
2v7a_981	0.998258
2v7a_983	1.33471
2v7a_985	0.9784709999999999
2v7a_ligand	0.0
