#code	rmsd
3o9i_12	0.683476
3o9i_130	9.42199
3o9i_135	4.22002
3o9i_141	5.72291
3o9i_164	1.0010700000000001
3o9i_178	10.277000000000001
3o9i_201	3.61542
3o9i_213	0.70645
3o9i_215	10.1081
3o9i_219	4.978219999999999
3o9i_222	0.665521
3o9i_227	0.424943
3o9i_228	9.39616
3o9i_229	8.706010000000001
3o9i_234	3.8144099999999996
3o9i_243	5.79404
3o9i_246	4.182169999999999
3o9i_249	1.20692
3o9i_253	3.97292
3o9i_255	1.8917700000000002
3o9i_256	0.576951
3o9i_257	2.09766
3o9i_26	10.8002
3o9i_260	9.27426
3o9i_270	9.64755
3o9i_274	2.01574
3o9i_275	1.35344
3o9i_276	1.84305
3o9i_28	9.05597
3o9i_283	4.74258
3o9i_284	3.81735
3o9i_286	2.01289
3o9i_288	9.200660000000001
3o9i_29	1.57612
3o9i_292	5.05048
3o9i_294	1.93806
3o9i_295	8.455639999999999
3o9i_298	9.93857
3o9i_30	0.923262
3o9i_303	0.592377
3o9i_314	8.26347
3o9i_318	6.58995
3o9i_340	10.1845
3o9i_358	10.423
3o9i_359	0.566501
3o9i_38	0.681949
3o9i_402	2.19192
3o9i_403	2.01045
3o9i_407	1.86208
3o9i_408	2.35867
3o9i_409	2.9453099999999997
3o9i_415	6.64986
3o9i_417	7.50029
3o9i_42	9.523810000000001
3o9i_424	6.916919999999999
3o9i_435	2.88059
3o9i_452	5.88721
3o9i_454	8.95115
3o9i_459	4.9194
3o9i_461	4.64773
3o9i_466	4.48418
3o9i_467	2.5608299999999997
3o9i_469	2.63612
3o9i_479	4.25204
3o9i_487	3.1245
3o9i_495	5.0429
3o9i_496	3.4426300000000003
3o9i_500	9.17955
3o9i_505	10.8004
3o9i_509	10.6304
3o9i_525	9.43332
3o9i_535	10.7352
3o9i_539	8.981060000000001
3o9i_546	3.8177300000000005
3o9i_557	7.618539999999999
3o9i_569	3.3967300000000002
3o9i_574	8.08141
3o9i_585	8.33664
3o9i_59	9.85554
3o9i_600	7.56381
3o9i_607	10.3049
3o9i_617	11.5815
3o9i_624	11.1116
3o9i_661	11.0165
3o9i_674	9.64735
3o9i_675	3.2689
3o9i_678	10.5015
3o9i_687	11.6626
3o9i_692	9.977839999999999
3o9i_714	9.05885
3o9i_766	7.17727
3o9i_788	9.22579
3o9i_795	5.88336
3o9i_859	8.55631
3o9i_860	1.94608
3o9i_861	8.19784
3o9i_893	9.43518
3o9i_9	8.0436
3o9i_907	1.36457
3o9i_96	9.34948
3o9i_ligand	0.0
