#code	rmsd
2xdl_176	1.008
2xdl_192	2.2463900000000003
2xdl_215	1.06589
2xdl_265	0.472843
2xdl_268	0.939459
2xdl_273	1.2935
2xdl_3	4.28805
2xdl_329	0.425781
2xdl_339	0.67307
2xdl_348	1.01484
2xdl_396	0.383294
2xdl_414	6.02339
2xdl_417	3.154
2xdl_420	3.5375900000000002
2xdl_435	1.6987
2xdl_446	3.32376
2xdl_484	1.8237900000000002
2xdl_486	2.33509
2xdl_489	3.9768199999999996
2xdl_495	5.84805
2xdl_496	5.48075
2xdl_5	0.7740319999999999
2xdl_500	3.20817
2xdl_509	5.4179
2xdl_522	3.52285
2xdl_525	1.67241
2xdl_534	2.4955700000000003
2xdl_537	2.63547
2xdl_539	3.8317
2xdl_540	1.9394
2xdl_547	4.99634
2xdl_549	6.1010800000000005
2xdl_55	0.9601540000000001
2xdl_559	5.4891
2xdl_560	2.7441299999999997
2xdl_565	6.67916
2xdl_570	5.1737400000000004
2xdl_574	2.8321099999999997
2xdl_586	5.60076
2xdl_593	2.7307900000000003
2xdl_595	2.0293400000000004
2xdl_596	5.903169999999999
2xdl_611	2.20706
2xdl_612	5.76507
2xdl_615	5.63959
2xdl_623	5.14992
2xdl_628	1.82718
2xdl_646	5.75932
2xdl_650	4.69615
2xdl_660	4.33329
2xdl_674	4.23396
2xdl_685	5.3209599999999995
2xdl_691	4.69907
2xdl_692	2.53778
2xdl_693	3.0976
2xdl_739	2.01753
2xdl_742	4.71587
2xdl_746	9.909410000000001
2xdl_747	9.67142
2xdl_755	9.42395
2xdl_763	9.54524
2xdl_768	9.57042
2xdl_769	9.59633
2xdl_775	9.63776
2xdl_776	3.52903
2xdl_778	9.6069
2xdl_779	9.47509
2xdl_783	4.1989
2xdl_788	9.47969
2xdl_790	5.2261
2xdl_99	1.53478
2xdl_ligand	0.0
