#code	rmsd
3u8k_110	3.12445
3u8k_147	0.446288
3u8k_224	0.6584260000000001
3u8k_362	0.521912
3u8k_408	1.08038
3u8k_412	2.8176099999999997
3u8k_420	1.0333
3u8k_422	0.827369
3u8k_424	1.1753
3u8k_426	2.9941400000000002
3u8k_444	5.3070699999999995
3u8k_448	0.9105270000000001
3u8k_456	1.7961599999999998
3u8k_463	5.49978
3u8k_475	3.23211
3u8k_479	0.8883459999999999
3u8k_481	3.15971
3u8k_494	3.21475
3u8k_499	3.36093
3u8k_512	1.9429900000000002
3u8k_524	7.4835899999999995
3u8k_529	5.4422
3u8k_532	6.71512
3u8k_537	1.65525
3u8k_544	6.42628
3u8k_549	7.1946699999999995
3u8k_550	6.146059999999999
3u8k_551	2.11489
3u8k_556	5.05789
3u8k_557	6.3432
3u8k_561	7.52073
3u8k_563	2.44103
3u8k_564	6.01179
3u8k_568	6.50547
3u8k_569	2.7294400000000003
3u8k_573	6.67041
3u8k_575	7.1119699999999995
3u8k_579	6.59612
3u8k_584	6.10867
3u8k_587	3.50319
3u8k_588	5.30775
3u8k_589	2.11884
3u8k_593	5.46673
3u8k_594	2.33621
3u8k_607	1.81434
3u8k_612	0.967318
3u8k_619	5.29411
3u8k_631	6.90096
3u8k_650	5.3665400000000005
3u8k_680	5.63192
3u8k_682	1.03331
3u8k_683	3.48739
3u8k_689	7.23878
3u8k_717	0.601583
3u8k_723	0.801729
3u8k_748	7.19977
3u8k_756	6.851719999999999
3u8k_765	7.895110000000001
3u8k_771	5.63169
3u8k_773	7.53655
3u8k_775	5.7894
3u8k_776	1.81761
3u8k_777	7.278639999999999
3u8k_780	7.815939999999999
3u8k_782	4.76039
3u8k_784	3.7310300000000005
3u8k_787	7.136139999999999
3u8k_796	2.0565599999999997
3u8k_797	2.25028
3u8k_799	3.07404
3u8k_800	5.2677
3u8k_830	0.519946
3u8k_ligand	0.0
