#code	rmsd
1nvq_402	2.64791
1nvq_405	0.919539
1nvq_410	7.3760699999999995
1nvq_412	0.8733350000000001
1nvq_424	3.09662
1nvq_427	7.3609
1nvq_431	7.29752
1nvq_439	8.19149
1nvq_444	7.44797
1nvq_446	1.49996
1nvq_451	4.450740000000001
1nvq_461	1.9033
1nvq_464	7.16213
1nvq_473	2.09416
1nvq_477	1.3470600000000001
1nvq_481	5.5513900000000005
1nvq_490	7.40982
1nvq_491	2.12151
1nvq_498	5.749280000000001
1nvq_500	6.01587
1nvq_513	6.52945
1nvq_522	6.72015
1nvq_524	1.6773099999999999
1nvq_543	5.72892
1nvq_548	3.7542400000000002
1nvq_553	5.68572
1nvq_555	3.51415
1nvq_559	1.8024200000000001
1nvq_564	7.228619999999999
1nvq_566	3.02185
1nvq_573	6.83287
1nvq_583	7.139289999999999
1nvq_588	4.25769
1nvq_600	5.720269999999999
1nvq_605	2.1028700000000002
1nvq_606	1.66058
1nvq_632	1.12258
1nvq_634	2.9810000000000003
1nvq_672	1.23149
1nvq_674	2.46959
1nvq_687	3.58241
1nvq_689	5.44894
1nvq_692	5.56911
1nvq_708	0.7293649999999999
1nvq_710	0.20627600000000001
1nvq_723	0.866294
1nvq_731	1.1608
1nvq_738	0.45704399999999995
1nvq_740	5.56079
1nvq_742	4.72634
1nvq_743	5.66582
1nvq_745	2.85453
1nvq_746	4.18839
1nvq_747	6.74682
1nvq_752	5.54735
1nvq_759	7.37828
1nvq_760	7.352710000000001
1nvq_761	7.34082
1nvq_762	7.239330000000001
1nvq_765	9.32889
1nvq_766	8.93335
1nvq_767	5.38863
1nvq_770	9.02784
1nvq_771	5.64804
1nvq_772	10.4366
1nvq_775	8.03144
1nvq_776	9.06054
1nvq_777	6.38051
1nvq_778	9.0629
1nvq_783	3.46855
1nvq_867	0.784025
1nvq_871	0.847784
1nvq_885	6.945639999999999
1nvq_927	0.40286700000000003
1nvq_940	0.235488
1nvq_ligand	0.0
