#code	rmsd
4gfm_183	6.48605
4gfm_214	0.458197
4gfm_219	2.15136
4gfm_225	0.43434399999999995
4gfm_249	0.26874899999999996
4gfm_251	0.34454
4gfm_271	5.43954
4gfm_286	0.48610600000000004
4gfm_291	0.701298
4gfm_373	6.34394
4gfm_408	2.0879
4gfm_415	1.25641
4gfm_425	2.22483
4gfm_428	2.30793
4gfm_433	1.00512
4gfm_450	6.52303
4gfm_456	2.05005
4gfm_466	1.12779
4gfm_467	6.711989999999999
4gfm_469	2.29276
4gfm_477	1.86231
4gfm_487	6.5171
4gfm_488	4.16564
4gfm_49	2.73083
4gfm_496	1.60848
4gfm_506	4.807869999999999
4gfm_508	5.150580000000001
4gfm_528	0.743858
4gfm_553	4.06249
4gfm_558	9.30918
4gfm_565	6.76065
4gfm_568	7.49015
4gfm_576	3.20075
4gfm_578	3.09602
4gfm_585	2.7164
4gfm_595	7.87401
4gfm_600	4.97541
4gfm_604	0.8334030000000001
4gfm_61	2.35682
4gfm_614	2.50933
4gfm_623	6.710030000000001
4gfm_624	5.0692
4gfm_649	4.09742
4gfm_654	6.34819
4gfm_665	6.44444
4gfm_668	4.74153
4gfm_681	4.02346
4gfm_685	3.93462
4gfm_719	1.19834
4gfm_729	3.4905
4gfm_734	5.33398
4gfm_735	2.27055
4gfm_744	7.30885
4gfm_745	7.29404
4gfm_749	8.227739999999999
4gfm_751	7.9723
4gfm_755	6.58763
4gfm_763	3.93968
4gfm_768	3.06946
4gfm_769	8.01703
4gfm_774	5.97685
4gfm_779	4.14382
4gfm_780	4.6293
4gfm_782	4.85395
4gfm_785	5.45962
4gfm_788	5.1281099999999995
4gfm_789	3.8829300000000004
4gfm_793	5.61315
4gfm_824	4.85613
4gfm_827	2.0844400000000003
4gfm_832	6.24405
4gfm_836	8.943539999999999
4gfm_842	6.00866
4gfm_857	6.819039999999999
4gfm_859	9.18498
4gfm_875	7.69533
4gfm_876	7.74845
4gfm_879	7.75087
4gfm_890	7.40615
4gfm_913	0.440198
4gfm_926	0.904934
4gfm_992	1.54159
4gfm_994	3.8024199999999997
4gfm_ligand	0.0
