#code	rmsd
3myg_104	10.2938
3myg_110	11.0419
3myg_115	4.92801
3myg_140	0.73725
3myg_159	10.7984
3myg_162	9.61041
3myg_181	9.97195
3myg_198	10.4297
3myg_225	1.46684
3myg_31	9.403880000000001
3myg_333	1.0125
3myg_370	9.28408
3myg_407	9.25498
3myg_410	8.54058
3myg_422	7.619160000000001
3myg_427	8.589889999999999
3myg_435	5.959569999999999
3myg_438	7.3356
3myg_447	6.94038
3myg_456	8.74447
3myg_459	6.80531
3myg_462	8.446710000000001
3myg_463	8.32356
3myg_470	5.91075
3myg_472	8.97087
3myg_475	2.9940700000000002
3myg_476	9.36633
3myg_480	4.75446
3myg_483	5.61735
3myg_498	5.80593
3myg_500	3.51272
3myg_504	5.2184
3myg_526	4.69831
3myg_542	3.3140099999999997
3myg_548	1.4945899999999999
3myg_550	4.36487
3myg_551	5.02658
3myg_561	8.4435
3myg_574	6.4294
3myg_577	5.727609999999999
3myg_582	8.77332
3myg_588	4.52425
3myg_589	4.4402800000000004
3myg_591	3.7160599999999997
3myg_600	8.56926
3myg_613	5.23035
3myg_644	3.0521
3myg_665	9.58773
3myg_667	5.227580000000001
3myg_684	7.70649
3myg_693	2.11698
3myg_695	8.47596
3myg_699	3.8902300000000003
3myg_703	2.31793
3myg_714	0.675294
3myg_725	0.693839
3myg_729	0.915861
3myg_733	0.977435
3myg_737	0.902076
3myg_741	3.37813
3myg_743	1.7094200000000002
3myg_745	4.5121
3myg_756	5.184130000000001
3myg_761	2.37221
3myg_762	4.4181
3myg_764	9.17372
3myg_767	3.08455
3myg_768	9.71272
3myg_769	6.48148
3myg_780	4.345940000000001
3myg_782	10.6836
3myg_783	9.98108
3myg_784	10.2363
3myg_788	10.2907
3myg_792	10.0796
3myg_794	9.51633
3myg_803	2.49695
3myg_840	1.41635
3myg_841	10.1924
3myg_846	2.66308
3myg_850	2.30185
3myg_867	8.67423
3myg_875	3.76205
3myg_882	9.61637
3myg_884	11.2781
3myg_886	10.1759
3myg_887	9.94963
3myg_890	3.5723199999999995
3myg_894	3.56316
3myg_900	1.9385599999999998
3myg_902	1.60443
3myg_905	0.9036360000000001
3myg_913	1.60071
3myg_923	1.22435
3myg_925	2.08295
3myg_947	1.14543
3myg_965	2.24011
3myg_974	10.5845
3myg_980	1.9192
3myg_994	3.72841
3myg_ligand	0.0
