#code	rmsd
2j7h_18	0.9569219999999999
2j7h_211	0.488178
2j7h_219	0.881495
2j7h_227	3.94237
2j7h_26	0.40889899999999996
2j7h_274	1.03223
2j7h_33	2.47805
2j7h_41	0.42828599999999994
2j7h_451	3.26401
2j7h_458	3.4963
2j7h_48	0.168481
2j7h_480	1.85077
2j7h_522	4.358569999999999
2j7h_539	4.920380000000001
2j7h_541	3.29136
2j7h_549	3.39636
2j7h_555	4.9259
2j7h_557	3.27304
2j7h_558	4.6134
2j7h_56	0.8532629999999999
2j7h_563	4.76626
2j7h_567	4.4545699999999995
2j7h_569	4.73334
2j7h_586	4.76685
2j7h_597	5.12343
2j7h_633	3.7189699999999997
2j7h_720	0.450863
2j7h_721	0.747261
2j7h_727	3.40121
2j7h_733	3.48092
2j7h_736	3.38113
2j7h_747	1.41272
2j7h_752	4.2927
2j7h_761	1.5204799999999998
2j7h_762	3.40364
2j7h_767	3.9839300000000004
2j7h_771	3.62929
2j7h_776	5.2243699999999995
2j7h_778	4.36108
2j7h_780	4.07855
2j7h_784	3.75835
2j7h_787	3.03464
2j7h_793	4.49763
2j7h_794	4.68225
2j7h_795	2.47353
2j7h_796	2.75516
2j7h_797	2.57638
2j7h_840	2.41606
2j7h_861	3.55925
2j7h_869	3.96064
2j7h_912	0.48360200000000003
2j7h_ligand	0.0
