#code	rmsd
3ryj_125	2.10108
3ryj_154	1.8097599999999998
3ryj_157	2.51065
3ryj_221	3.44642
3ryj_229	0.41185600000000006
3ryj_245	3.0078099999999997
3ryj_272	3.18581
3ryj_281	3.30159
3ryj_296	0.533859
3ryj_332	0.9501139999999999
3ryj_344	3.2108
3ryj_358	0.724206
3ryj_387	0.51979
3ryj_395	0.740074
3ryj_397	0.546362
3ryj_407	3.43706
3ryj_422	2.67719
3ryj_441	3.11579
3ryj_449	4.03209
3ryj_453	3.5082199999999997
3ryj_468	0.9949450000000001
3ryj_470	1.7153
3ryj_471	3.6057099999999997
3ryj_477	1.08181
3ryj_483	1.68487
3ryj_536	1.66117
3ryj_538	1.63609
3ryj_540	1.3423399999999999
3ryj_545	2.15962
3ryj_548	4.12066
3ryj_579	4.04413
3ryj_588	2.02787
3ryj_589	3.7331
3ryj_594	1.8394599999999999
3ryj_600	4.168419999999999
3ryj_611	1.51437
3ryj_622	1.8950799999999999
3ryj_634	4.12954
3ryj_647	2.0749400000000002
3ryj_662	3.2006099999999997
3ryj_681	4.19083
3ryj_707	4.0568
3ryj_750	2.8947599999999998
3ryj_767	2.6886099999999997
3ryj_778	4.12295
3ryj_796	7.0636600000000005
3ryj_798	7.49472
3ryj_826	0.833837
3ryj_840	0.965726
3ryj_848	1.7817599999999998
3ryj_863	4.06504
3ryj_887	4.16178
3ryj_ligand	0.0
