#code	rmsd
2yge_198	1.00871
2yge_22	0.569083
2yge_252	5.9094
2yge_267	0.623065
2yge_269	0.8923209999999999
2yge_35	0.833817
2yge_402	3.09815
2yge_408	2.3582099999999997
2yge_410	2.9115900000000003
2yge_425	1.8831900000000001
2yge_437	0.781341
2yge_439	1.60351
2yge_447	2.88314
2yge_467	2.1764200000000002
2yge_472	3.1519999999999997
2yge_476	2.26973
2yge_539	1.3810200000000001
2yge_543	6.14698
2yge_559	2.01914
2yge_565	7.1355699999999995
2yge_579	2.83922
2yge_580	5.86066
2yge_586	6.642010000000001
2yge_627	8.05684
2yge_629	7.81779
2yge_646	4.701630000000001
2yge_659	7.90227
2yge_664	6.13871
2yge_669	6.1855400000000005
2yge_679	7.4371100000000006
2yge_686	8.25452
2yge_687	2.93962
2yge_697	5.342630000000001
2yge_705	0.9077200000000001
2yge_713	0.84635
2yge_721	1.12237
2yge_730	0.844024
2yge_74	0.679269
2yge_748	6.17627
2yge_753	1.12061
2yge_758	5.98806
2yge_760	1.37034
2yge_761	2.13613
2yge_766	6.05386
2yge_768	6.80768
2yge_769	6.45683
2yge_770	6.73088
2yge_772	6.01379
2yge_773	6.18858
2yge_778	6.24059
2yge_781	6.42641
2yge_784	6.1354
2yge_786	6.6017600000000005
2yge_787	7.849419999999999
2yge_792	7.02935
2yge_798	3.64594
2yge_842	1.25052
2yge_882	0.9651069999999999
2yge_892	7.1319300000000005
2yge_966	1.08172
2yge_985	1.19549
2yge_ligand	0.0
