#code	rmsd
4kzq_133	0.738587
4kzq_14	0.44997700000000007
4kzq_163	0.504528
4kzq_311	0.534968
4kzq_409	0.7031850000000001
4kzq_425	6.19105
4kzq_427	6.6574800000000005
4kzq_428	0.916008
4kzq_432	6.614730000000001
4kzq_434	1.09061
4kzq_436	6.3817
4kzq_446	0.826047
4kzq_447	1.39154
4kzq_455	2.61302
4kzq_458	6.79785
4kzq_467	6.61152
4kzq_469	6.49616
4kzq_472	1.1738600000000001
4kzq_475	1.28241
4kzq_485	6.71793
4kzq_494	1.4248399999999999
4kzq_495	6.3738
4kzq_496	6.60238
4kzq_5	0.6579659999999999
4kzq_500	2.48363
4kzq_507	7.695410000000001
4kzq_511	7.44813
4kzq_515	1.0393
4kzq_523	6.46886
4kzq_539	6.85347
4kzq_543	4.59821
4kzq_550	6.97365
4kzq_557	1.57736
4kzq_560	7.577380000000001
4kzq_566	7.840160000000001
4kzq_569	6.47792
4kzq_576	6.834969999999999
4kzq_584	7.6754
4kzq_590	8.72461
4kzq_593	7.22111
4kzq_600	7.819539999999999
4kzq_607	6.585660000000001
4kzq_609	6.948410000000001
4kzq_612	1.84375
4kzq_615	6.08675
4kzq_62	0.816037
4kzq_624	6.31205
4kzq_632	7.16657
4kzq_635	2.78765
4kzq_641	7.0975600000000005
4kzq_651	3.34199
4kzq_667	2.33973
4kzq_682	2.58487
4kzq_692	1.10738
4kzq_697	6.9817100000000005
4kzq_72	0.8406469999999999
4kzq_740	7.16373
4kzq_745	7.08293
4kzq_748	4.403630000000001
4kzq_749	9.05833
4kzq_755	7.504339999999999
4kzq_758	9.06989
4kzq_764	9.81011
4kzq_766	9.57001
4kzq_769	9.73422
4kzq_776	9.3742
4kzq_778	7.57143
4kzq_781	9.49196
4kzq_782	9.61156
4kzq_783	9.75245
4kzq_784	9.78169
4kzq_794	5.25195
4kzq_837	9.04308
4kzq_838	7.956060000000001
4kzq_845	9.5362
4kzq_847	8.250689999999999
4kzq_856	9.59901
4kzq_861	9.891589999999999
4kzq_865	7.08219
4kzq_866	8.428889999999999
4kzq_868	7.848610000000001
4kzq_874	8.626389999999999
4kzq_875	9.14132
4kzq_876	4.23369
4kzq_877	9.63914
4kzq_878	9.449069999999999
4kzq_880	8.40912
4kzq_883	8.56357
4kzq_884	9.464189999999999
4kzq_888	5.81798
4kzq_890	4.15688
4kzq_891	9.44256
4kzq_892	10.3865
4kzq_893	8.620330000000001
4kzq_974	1.5841
4kzq_990	5.8179099999999995
4kzq_ligand	0.0
