#code	rmsd
1z6e_11	9.3722
1z6e_117	7.82883
1z6e_125	10.2548
1z6e_130	7.7412
1z6e_136	6.27769
1z6e_145	1.01421
1z6e_152	10.6804
1z6e_159	6.758439999999999
1z6e_160	0.996134
1z6e_162	0.954002
1z6e_184	8.626339999999999
1z6e_19	10.6445
1z6e_192	9.592369999999999
1z6e_200	3.76316
1z6e_21	3.02904
1z6e_31	0.842938
1z6e_310	10.3482
1z6e_350	1.1399700000000001
1z6e_352	1.6522
1z6e_354	6.627689999999999
1z6e_371	1.28088
1z6e_372	10.2076
1z6e_384	1.7688700000000002
1z6e_390	10.2009
1z6e_401	2.5645700000000002
1z6e_403	1.7778
1z6e_411	1.1290799999999999
1z6e_413	5.2927800000000005
1z6e_423	5.08691
1z6e_424	2.3163099999999996
1z6e_425	11.4936
1z6e_427	3.9403599999999996
1z6e_429	2.25603
1z6e_432	3.3475900000000003
1z6e_441	5.26567
1z6e_445	11.5104
1z6e_449	8.61548
1z6e_455	3.44288
1z6e_46	9.66266
1z6e_468	5.43487
1z6e_470	8.7429
1z6e_472	3.79545
1z6e_475	2.9746900000000003
1z6e_480	9.32263
1z6e_481	4.239
1z6e_482	8.71499
1z6e_486	2.37256
1z6e_488	3.4794099999999997
1z6e_497	8.672989999999999
1z6e_522	2.07389
1z6e_524	7.79343
1z6e_525	10.5623
1z6e_527	6.67557
1z6e_536	5.51128
1z6e_538	4.4389
1z6e_55	0.9089079999999999
1z6e_557	3.85981
1z6e_558	10.5983
1z6e_564	6.04851
1z6e_57	8.52523
1z6e_570	9.12924
1z6e_572	7.1792
1z6e_614	4.841480000000001
1z6e_636	9.91163
1z6e_64	0.8090609999999999
1z6e_643	4.152419999999999
1z6e_65	9.10632
1z6e_663	9.93914
1z6e_665	8.10956
1z6e_668	9.96307
1z6e_680	6.96489
1z6e_688	5.98405
1z6e_691	8.05076
1z6e_694	4.03951
1z6e_702	0.952616
1z6e_712	1.45907
1z6e_722	2.0763599999999998
1z6e_735	4.40407
1z6e_74	5.06579
1z6e_748	9.32548
1z6e_749	5.87031
1z6e_75	9.34435
1z6e_754	2.5924400000000003
1z6e_755	10.5264
1z6e_756	9.30069
1z6e_757	3.9954400000000003
1z6e_768	10.9047
1z6e_772	5.97215
1z6e_773	5.46011
1z6e_774	5.66672
1z6e_776	1.88611
1z6e_779	6.0638
1z6e_799	2.23362
1z6e_83	1.00558
1z6e_843	9.2792
1z6e_879	2.9784200000000003
1z6e_88	2.6152599999999997
1z6e_97	9.92393
1z6e_974	2.91788
1z6e_978	1.10294
1z6e_ligand	0.0
