#code	rmsd
2al5_121	0.828932
2al5_243	0.459487
2al5_26	2.2080900000000003
2al5_323	0.234337
2al5_339	0.411037
2al5_401	0.880768
2al5_406	2.19119
2al5_412	0.8553719999999999
2al5_421	1.0853899999999999
2al5_426	2.22752
2al5_432	0.8026449999999999
2al5_434	5.34693
2al5_436	0.760273
2al5_444	1.9751400000000001
2al5_450	2.4033700000000002
2al5_463	0.993917
2al5_469	1.4413
2al5_473	1.7151299999999998
2al5_478	5.68975
2al5_495	5.76706
2al5_496	1.47146
2al5_498	0.878848
2al5_500	2.31782
2al5_516	1.49442
2al5_550	5.48825
2al5_573	5.4398599999999995
2al5_587	1.36306
2al5_599	2.3073200000000003
2al5_624	1.52116
2al5_639	2.5217
2al5_643	5.43165
2al5_667	5.213430000000001
2al5_682	3.85678
2al5_687	2.4922400000000002
2al5_699	2.07131
2al5_700	5.27339
2al5_740	5.8800099999999995
2al5_747	5.38905
2al5_754	2.21978
2al5_756	4.04805
2al5_759	3.51811
2al5_761	2.68539
2al5_762	5.9747699999999995
2al5_763	5.82878
2al5_769	2.96266
2al5_775	5.8501199999999995
2al5_777	5.77913
2al5_778	5.80141
2al5_779	5.74895
2al5_781	4.7994699999999995
2al5_787	5.73425
2al5_788	5.59131
2al5_ligand	0.0
