#code	rmsd
3ueu_1000	3.20883
3ueu_120	2.1222
3ueu_147	1.7867099999999998
3ueu_173	2.40043
3ueu_202	1.76737
3ueu_213	4.7577300000000005
3ueu_22	1.87885
3ueu_224	9.83233
3ueu_230	6.02864
3ueu_235	9.012319999999999
3ueu_24	1.51132
3ueu_241	9.56354
3ueu_244	2.01154
3ueu_247	9.797130000000001
3ueu_268	8.85303
3ueu_271	9.02725
3ueu_280	5.05989
3ueu_286	9.49404
3ueu_287	8.51073
3ueu_291	9.86759
3ueu_31	1.7111599999999998
3ueu_315	1.00276
3ueu_328	0.9477610000000001
3ueu_36	0.929218
3ueu_37	0.856133
3ueu_392	0.878315
3ueu_425	1.55978
3ueu_434	4.4147300000000005
3ueu_435	8.11069
3ueu_437	2.01445
3ueu_438	1.13799
3ueu_441	4.00125
3ueu_447	3.2109400000000003
3ueu_450	2.43565
3ueu_451	4.58167
3ueu_454	8.786489999999999
3ueu_463	4.7979
3ueu_465	4.0871900000000005
3ueu_487	4.04317
3ueu_489	4.46685
3ueu_490	9.09035
3ueu_497	1.27453
3ueu_514	8.17331
3ueu_52	0.8679979999999999
3ueu_527	2.50697
3ueu_535	8.50355
3ueu_549	2.17502
3ueu_550	3.62984
3ueu_551	8.76717
3ueu_564	3.29635
3ueu_565	2.4618900000000004
3ueu_570	8.8445
3ueu_574	2.24612
3ueu_577	9.936060000000001
3ueu_578	7.6276600000000006
3ueu_58	1.16761
3ueu_587	6.9135800000000005
3ueu_592	9.38
3ueu_604	4.63288
3ueu_619	3.7986800000000005
3ueu_620	7.2715
3ueu_621	9.651869999999999
3ueu_652	5.05371
3ueu_655	5.44453
3ueu_666	2.91982
3ueu_667	6.82568
3ueu_67	0.954693
3ueu_670	8.51394
3ueu_678	4.0963199999999995
3ueu_694	9.01378
3ueu_8	1.1777600000000001
3ueu_830	3.4433599999999998
3ueu_836	9.28894
3ueu_84	0.924841
3ueu_91	0.932111
3ueu_937	9.00239
3ueu_962	4.23579
3ueu_972	9.660210000000001
3ueu_996	3.05903
3ueu_ligand	0.0
