#code	rmsd
5a7b_11	10.1219
5a7b_115	5.986000000000001
5a7b_136	10.5111
5a7b_138	6.1961
5a7b_144	1.57267
5a7b_170	6.16107
5a7b_175	9.97648
5a7b_178	6.29429
5a7b_190	10.5837
5a7b_204	1.8775099999999998
5a7b_214	3.64952
5a7b_215	9.35482
5a7b_217	2.1482099999999997
5a7b_227	5.94881
5a7b_233	1.7635
5a7b_234	4.6276
5a7b_243	1.66583
5a7b_244	2.85149
5a7b_258	4.01502
5a7b_261	7.15773
5a7b_264	7.74927
5a7b_266	1.99682
5a7b_274	4.046209999999999
5a7b_276	1.30039
5a7b_280	4.15557
5a7b_281	9.69037
5a7b_284	0.8762049999999999
5a7b_286	0.740484
5a7b_295	2.13128
5a7b_302	3.06507
5a7b_309	7.04056
5a7b_311	10.2567
5a7b_349	10.1496
5a7b_358	0.95142
5a7b_382	4.96276
5a7b_402	6.30251
5a7b_409	7.42795
5a7b_424	8.4085
5a7b_426	3.6112699999999998
5a7b_429	8.643089999999999
5a7b_440	8.11492
5a7b_447	8.44068
5a7b_451	8.576789999999999
5a7b_461	4.02564
5a7b_485	10.7961
5a7b_488	8.65215
5a7b_511	1.72705
5a7b_514	9.14921
5a7b_518	2.51325
5a7b_523	6.2916300000000005
5a7b_531	2.08879
5a7b_539	4.37975
5a7b_542	6.16792
5a7b_546	5.65562
5a7b_550	6.935219999999999
5a7b_553	5.842569999999999
5a7b_566	7.15097
5a7b_569	8.52662
5a7b_588	3.41799
5a7b_591	4.72145
5a7b_595	3.07084
5a7b_597	10.8043
5a7b_601	2.13382
5a7b_613	8.77107
5a7b_623	1.7116900000000002
5a7b_628	7.3569
5a7b_632	6.635560000000001
5a7b_633	6.83522
5a7b_636	4.09195
5a7b_651	7.90799
5a7b_652	9.00025
5a7b_655	9.48802
5a7b_657	7.30854
5a7b_660	4.77214
5a7b_672	11.9839
5a7b_675	10.2992
5a7b_690	2.6137599999999996
5a7b_691	2.5474099999999997
5a7b_694	7.73568
5a7b_696	11.8651
5a7b_697	10.5861
5a7b_698	4.38345
5a7b_700	11.0747
5a7b_726	1.9539099999999998
5a7b_738	1.96553
5a7b_742	0.856877
5a7b_780	5.83053
5a7b_817	2.81815
5a7b_842	6.27604
5a7b_843	8.99204
5a7b_850	6.04845
5a7b_874	5.04493
5a7b_878	9.44192
5a7b_980	5.107419999999999
5a7b_ligand	0.0
