#code	rmsd
1qkt_119	0.643781
1qkt_132	1.20062
1qkt_144	1.2292299999999998
1qkt_150	0.917579
1qkt_31	0.776308
1qkt_404	1.1747100000000001
1qkt_486	1.56182
1qkt_500	6.784680000000001
1qkt_549	6.4412400000000005
1qkt_55	0.6989920000000001
1qkt_557	3.11102
1qkt_594	3.32765
1qkt_598	6.34365
1qkt_608	3.06873
1qkt_636	2.11956
1qkt_640	1.9648700000000001
1qkt_642	6.603160000000001
1qkt_647	6.38508
1qkt_655	6.43725
1qkt_661	3.4451699999999996
1qkt_666	2.9944
1qkt_674	2.05721
1qkt_698	2.1864
1qkt_714	0.5672699999999999
1qkt_718	0.582445
1qkt_728	0.784356
1qkt_734	6.733460000000001
1qkt_735	3.2553799999999997
1qkt_736	6.80207
1qkt_737	6.7582
1qkt_738	3.25208
1qkt_740	6.7928
1qkt_742	6.655310000000001
1qkt_744	3.2427900000000003
1qkt_746	3.84044
1qkt_750	6.2445699999999995
1qkt_751	3.9309
1qkt_752	2.71958
1qkt_758	4.43131
1qkt_762	4.37001
1qkt_765	6.44535
1qkt_766	6.77565
1qkt_770	2.62957
1qkt_774	4.578
1qkt_775	6.32111
1qkt_776	2.22844
1qkt_826	0.814327
1qkt_834	0.642599
1qkt_842	2.87412
1qkt_848	6.8177
1qkt_851	6.85497
1qkt_855	3.26076
1qkt_858	6.73647
1qkt_86	0.467683
1qkt_860	3.26778
1qkt_862	5.2538800000000005
1qkt_866	3.23142
1qkt_867	6.53848
1qkt_873	2.71971
1qkt_875	3.27318
1qkt_977	1.0282
1qkt_ligand	0.0
