#code	rmsd
3rr4_13	1.04267
3rr4_2	2.10137
3rr4_315	1.9766700000000001
3rr4_369	0.221694
3rr4_401	0.8114210000000001
3rr4_418	4.14588
3rr4_426	6.790019999999999
3rr4_431	4.34735
3rr4_436	6.0724800000000005
3rr4_437	1.06655
3rr4_449	3.4090800000000003
3rr4_454	4.80152
3rr4_458	3.127
3rr4_466	7.04236
3rr4_476	4.92821
3rr4_479	0.9111540000000001
3rr4_492	2.44564
3rr4_500	1.3796700000000002
3rr4_523	1.4222700000000001
3rr4_529	0.888983
3rr4_575	0.993772
3rr4_578	5.47939
3rr4_582	2.57671
3rr4_591	2.83652
3rr4_592	7.92697
3rr4_596	4.42061
3rr4_62	0.948693
3rr4_641	6.81252
3rr4_648	6.10531
3rr4_663	6.142119999999999
3rr4_664	3.93499
3rr4_669	1.6588599999999998
3rr4_680	1.58256
3rr4_694	3.02278
3rr4_701	0.44286000000000003
3rr4_703	0.873984
3rr4_708	6.38164
3rr4_715	10.158
3rr4_716	8.069139999999999
3rr4_718	8.74062
3rr4_722	9.3215
3rr4_724	9.68694
3rr4_729	8.52731
3rr4_73	1.11694
3rr4_730	6.71842
3rr4_731	4.9406
3rr4_735	5.66695
3rr4_739	8.7457
3rr4_746	8.61985
3rr4_747	7.37978
3rr4_749	8.67651
3rr4_752	9.92951
3rr4_758	10.3989
3rr4_760	7.5384199999999995
3rr4_761	9.01708
3rr4_763	8.791780000000001
3rr4_764	9.96477
3rr4_765	9.824819999999999
3rr4_766	6.60583
3rr4_767	9.71291
3rr4_768	7.45291
3rr4_769	8.858360000000001
3rr4_771	3.6771599999999998
3rr4_773	9.58261
3rr4_774	6.5524
3rr4_784	6.07876
3rr4_786	1.22404
3rr4_790	2.9834
3rr4_791	7.0610800000000005
3rr4_795	7.815010000000001
3rr4_806	4.2518400000000005
3rr4_814	7.93518
3rr4_831	9.63468
3rr4_837	9.11807
3rr4_839	8.1836
3rr4_849	8.121889999999999
3rr4_85	0.26623600000000003
3rr4_851	8.92469
3rr4_853	8.70754
3rr4_863	7.7008
3rr4_869	7.518910000000001
3rr4_875	9.96365
3rr4_884	5.07559
3rr4_89	0.544874
3rr4_891	8.40419
3rr4_898	6.34659
3rr4_913	3.4664099999999998
3rr4_922	6.3139
3rr4_938	8.293339999999999
3rr4_949	7.558269999999999
3rr4_95	1.16496
3rr4_950	6.1990099999999995
3rr4_955	6.3738
3rr4_964	7.0697
3rr4_972	5.72368
3rr4_975	5.94362
3rr4_99	6.7679
3rr4_ligand	0.0
