#code	rmsd
3g2z_1001	1.70563
3g2z_1002	1.8842400000000001
3g2z_1003	1.70312
3g2z_1004	1.18173
3g2z_1005	1.0055
3g2z_1006	1.55284
3g2z_1007	1.6495900000000001
3g2z_1008	1.2601
3g2z_1009	1.96165
3g2z_1010	1.97755
3g2z_1011	0.9667879999999999
3g2z_1012	0.925401
3g2z_132	2.5824700000000003
3g2z_152	3.94772
3g2z_166	3.11062
3g2z_189	5.48632
3g2z_194	4.31498
3g2z_332	6.11493
3g2z_42	5.0149300000000006
3g2z_443	4.0335
3g2z_490	4.653230000000001
3g2z_506	4.01375
3g2z_517	4.20218
3g2z_525	3.00693
3g2z_526	3.96043
3g2z_528	4.27806
3g2z_534	4.64891
3g2z_535	4.50103
3g2z_559	2.60918
3g2z_568	3.89834
3g2z_569	3.9885599999999997
3g2z_578	3.92024
3g2z_587	2.8066400000000002
3g2z_588	5.07123
3g2z_603	2.9677700000000002
3g2z_610	5.4665
3g2z_616	5.28252
3g2z_626	4.3593
3g2z_631	3.2056400000000003
3g2z_632	3.9603699999999997
3g2z_656	4.46282
3g2z_663	2.45382
3g2z_668	3.3657
3g2z_683	4.10759
3g2z_687	2.65714
3g2z_706	5.73744
3g2z_745	7.365310000000001
3g2z_748	6.11057
3g2z_755	5.18441
3g2z_763	2.5068200000000003
3g2z_776	6.08288
3g2z_779	5.79689
3g2z_790	2.4493400000000003
3g2z_792	6.20285
3g2z_818	6.7184
3g2z_909	6.769080000000001
3g2z_915	7.06273
3g2z_933	6.715439999999999
3g2z_940	7.84598
3g2z_975	7.02499
3g2z_ligand	0.0
