#code	rmsd
2qbp_100	7.287260000000001
2qbp_103	7.328289999999999
2qbp_110	11.5577
2qbp_118	6.51206
2qbp_125	7.93685
2qbp_13	1.41308
2qbp_152	9.56489
2qbp_155	10.2135
2qbp_158	7.4183
2qbp_160	7.42857
2qbp_168	10.7338
2qbp_187	9.96965
2qbp_19	7.48658
2qbp_191	9.44483
2qbp_204	3.17998
2qbp_207	6.7035100000000005
2qbp_208	5.1697
2qbp_225	0.9924559999999999
2qbp_23	6.79875
2qbp_233	9.76267
2qbp_234	5.99793
2qbp_239	4.96834
2qbp_255	5.96574
2qbp_256	4.6365099999999995
2qbp_259	0.8541219999999999
2qbp_260	1.6261700000000001
2qbp_265	2.15036
2qbp_268	10.199
2qbp_27	9.35801
2qbp_272	0.595197
2qbp_276	0.9143120000000001
2qbp_28	1.9138099999999998
2qbp_283	6.550730000000001
2qbp_286	6.782839999999999
2qbp_288	0.782591
2qbp_29	0.909789
2qbp_292	1.34198
2qbp_297	5.4801400000000005
2qbp_310	9.78937
2qbp_35	6.6622
2qbp_368	9.09145
2qbp_37	3.51526
2qbp_371	4.78452
2qbp_411	1.9576900000000002
2qbp_415	10.8668
2qbp_463	3.98184
2qbp_464	10.1606
2qbp_488	2.2745599999999997
2qbp_489	2.14157
2qbp_491	10.8532
2qbp_498	4.13999
2qbp_50	6.41022
2qbp_503	4.03996
2qbp_504	8.85158
2qbp_528	1.8429200000000001
2qbp_53	2.7147099999999997
2qbp_546	4.91695
2qbp_549	4.0079199999999995
2qbp_554	4.12806
2qbp_558	2.48038
2qbp_559	6.02189
2qbp_561	4.08524
2qbp_567	2.84734
2qbp_572	2.57088
2qbp_585	4.752669999999999
2qbp_591	11.8528
2qbp_593	6.9480699999999995
2qbp_596	8.22284
2qbp_608	6.967219999999999
2qbp_615	11.0713
2qbp_622	4.38422
2qbp_623	4.829359999999999
2qbp_630	3.0243
2qbp_631	11.3603
2qbp_648	6.41777
2qbp_650	11.1228
2qbp_654	1.89662
2qbp_656	3.97422
2qbp_665	9.77636
2qbp_676	5.62536
2qbp_690	8.53748
2qbp_693	4.32961
2qbp_695	10.9524
2qbp_71	5.3566400000000005
2qbp_74	5.83712
2qbp_741	3.13044
2qbp_744	3.91121
2qbp_78	7.06842
2qbp_79	2.35079
2qbp_80	1.62523
2qbp_84	9.52519
2qbp_85	9.01233
2qbp_890	5.98379
2qbp_92	1.63916
2qbp_94	2.54788
2qbp_97	2.9717599999999997
2qbp_ligand	0.0
