#code	rmsd
2cet_108	1.20793
2cet_123	0.935946
2cet_125	2.5396799999999997
2cet_188	0.677998
2cet_313	0.852303
2cet_326	0.972858
2cet_359	0.8768370000000001
2cet_378	4.52603
2cet_406	2.87528
2cet_418	7.71135
2cet_419	3.2255700000000003
2cet_421	7.38473
2cet_430	7.8620600000000005
2cet_435	3.5641199999999995
2cet_436	3.84685
2cet_452	6.43478
2cet_457	8.26563
2cet_458	3.73894
2cet_466	6.5011
2cet_469	8.1
2cet_474	8.31862
2cet_478	8.53218
2cet_481	1.7045099999999997
2cet_518	7.39641
2cet_522	6.38495
2cet_524	1.43556
2cet_528	6.13624
2cet_529	3.4061800000000004
2cet_533	4.37805
2cet_540	9.03197
2cet_548	8.10496
2cet_550	5.43194
2cet_552	7.48255
2cet_554	7.085780000000001
2cet_556	4.6788099999999995
2cet_560	2.86789
2cet_561	5.7436
2cet_564	1.26206
2cet_566	6.2951
2cet_567	4.895630000000001
2cet_568	5.63732
2cet_569	7.094469999999999
2cet_570	7.97933
2cet_578	9.16054
2cet_580	3.4316400000000002
2cet_581	3.35459
2cet_585	8.22305
2cet_588	5.4596800000000005
2cet_589	5.30192
2cet_591	6.85318
2cet_592	3.1200799999999997
2cet_593	4.91754
2cet_594	4.6844
2cet_595	6.42612
2cet_599	3.22059
2cet_643	4.91929
2cet_656	8.62209
2cet_662	6.673610000000001
2cet_665	2.2345200000000003
2cet_668	4.98222
2cet_669	8.16377
2cet_672	7.5770800000000005
2cet_673	6.67
2cet_676	5.29554
2cet_679	2.80308
2cet_682	4.5243199999999995
2cet_689	3.6146599999999998
2cet_699	5.50777
2cet_722	2.03628
2cet_725	0.832759
2cet_734	0.978008
2cet_741	0.744668
2cet_742	0.890524
2cet_745	3.3147699999999998
2cet_756	0.770003
2cet_761	2.93598
2cet_765	3.06755
2cet_768	3.99034
2cet_776	1.08144
2cet_777	4.29229
2cet_855	2.74784
2cet_857	2.8604700000000003
2cet_875	3.07209
2cet_ligand	0.0
