#code	rmsd
3b5r_161	2.1323
3b5r_217	1.5319
3b5r_219	0.946092
3b5r_220	0.7639819999999999
3b5r_228	1.54693
3b5r_260	0.855484
3b5r_267	1.61401
3b5r_283	1.0095100000000001
3b5r_317	0.601458
3b5r_331	0.585957
3b5r_354	0.531432
3b5r_363	1.2679
3b5r_409	1.51482
3b5r_413	8.19234
3b5r_428	1.78643
3b5r_432	1.5467
3b5r_443	7.497999999999999
3b5r_465	2.98089
3b5r_468	8.07991
3b5r_470	2.44148
3b5r_472	2.07006
3b5r_477	2.32317
3b5r_486	8.0165
3b5r_527	2.42791
3b5r_531	7.92462
3b5r_537	5.2519599999999995
3b5r_55	0.675575
3b5r_550	8.215689999999999
3b5r_557	1.90785
3b5r_568	6.97775
3b5r_571	7.06682
3b5r_574	7.9288
3b5r_575	7.569089999999999
3b5r_578	3.77711
3b5r_581	3.18132
3b5r_592	8.22762
3b5r_615	3.0421099999999996
3b5r_620	3.577
3b5r_625	6.043830000000001
3b5r_627	2.6055099999999998
3b5r_646	4.34962
3b5r_648	8.03318
3b5r_649	4.12613
3b5r_652	2.68717
3b5r_656	2.40829
3b5r_658	3.8901
3b5r_659	8.84895
3b5r_666	8.655560000000001
3b5r_668	7.43571
3b5r_669	2.09039
3b5r_678	3.4500900000000003
3b5r_680	8.7062
3b5r_683	5.1500900000000005
3b5r_697	3.8851699999999996
3b5r_763	2.4302099999999998
3b5r_770	4.3839
3b5r_772	3.99756
3b5r_776	3.91965
3b5r_781	3.2965199999999997
3b5r_789	4.36005
3b5r_792	4.37701
3b5r_796	3.77169
3b5r_911	1.0022
3b5r_969	0.590637
3b5r_ligand	0.0
