#code	rmsd
4e6q_12	2.78764
4e6q_120	0.386806
4e6q_132	0.959627
4e6q_143	1.02324
4e6q_226	2.7408200000000003
4e6q_249	0.6460779999999999
4e6q_265	0.568361
4e6q_301	0.8904270000000001
4e6q_402	1.01621
4e6q_406	1.75358
4e6q_409	0.81543
4e6q_420	8.24443
4e6q_422	1.11077
4e6q_423	1.22225
4e6q_426	3.4996099999999997
4e6q_430	2.11827
4e6q_435	3.2443400000000002
4e6q_449	1.6823599999999999
4e6q_459	9.37853
4e6q_468	3.7366
4e6q_477	8.51155
4e6q_483	7.79798
4e6q_487	8.84234
4e6q_491	1.98427
4e6q_496	1.85611
4e6q_499	1.73568
4e6q_536	4.60271
4e6q_540	4.01875
4e6q_545	3.53232
4e6q_547	1.43429
4e6q_558	5.65928
4e6q_561	7.940110000000001
4e6q_563	7.02042
4e6q_568	4.12825
4e6q_573	8.06467
4e6q_577	5.0255
4e6q_578	5.97391
4e6q_580	7.07563
4e6q_586	6.917669999999999
4e6q_587	7.64612
4e6q_635	2.9708099999999997
4e6q_643	3.84896
4e6q_645	3.7815300000000005
4e6q_646	3.71982
4e6q_666	9.48697
4e6q_673	2.32598
4e6q_680	9.48597
4e6q_689	7.323930000000001
4e6q_697	7.36217
4e6q_699	2.13184
4e6q_730	8.08178
4e6q_734	9.4772
4e6q_739	3.59114
4e6q_742	8.462589999999999
4e6q_743	7.393330000000001
4e6q_746	9.05406
4e6q_747	11.0979
4e6q_748	7.29825
4e6q_749	3.28738
4e6q_752	6.4221
4e6q_756	2.77175
4e6q_757	8.714789999999999
4e6q_759	3.4573400000000003
4e6q_760	2.92718
4e6q_763	4.14624
4e6q_764	5.45486
4e6q_771	4.54148
4e6q_776	3.8343
4e6q_780	9.16736
4e6q_785	8.71504
4e6q_786	8.90597
4e6q_788	4.46825
4e6q_791	5.445930000000001
4e6q_798	7.1268199999999995
4e6q_847	0.8941120000000001
4e6q_85	0.491976
4e6q_873	0.9945860000000001
4e6q_884	5.73078
4e6q_891	8.87787
4e6q_895	6.86543
4e6q_936	1.16587
4e6q_ligand	0.0
