#code	rmsd
2v00_103	8.066230000000001
2v00_107	8.63372
2v00_120	5.34891
2v00_136	7.75117
2v00_143	8.54491
2v00_145	5.13518
2v00_159	8.890310000000001
2v00_183	7.28758
2v00_193	8.29171
2v00_198	8.64069
2v00_325	6.92215
2v00_395	8.72147
2v00_401	3.12196
2v00_416	3.7931
2v00_422	2.98258
2v00_424	1.70475
2v00_428	0.981065
2v00_432	1.49472
2v00_433	2.30665
2v00_434	2.3481799999999997
2v00_444	2.29786
2v00_451	4.88978
2v00_454	1.9063700000000001
2v00_461	1.7417200000000002
2v00_468	1.96217
2v00_472	6.60733
2v00_473	4.99156
2v00_474	2.11639
2v00_484	5.77843
2v00_488	2.90021
2v00_506	5.47574
2v00_512	6.42896
2v00_513	4.87091
2v00_516	1.58418
2v00_522	6.2834699999999994
2v00_523	7.22968
2v00_544	1.8728200000000002
2v00_551	6.5330900000000005
2v00_556	3.79567
2v00_558	7.0754600000000005
2v00_559	8.17412
2v00_564	2.02467
2v00_573	4.90119
2v00_574	4.0329
2v00_576	2.12879
2v00_579	7.589180000000001
2v00_589	5.56289
2v00_592	7.2770600000000005
2v00_605	1.15841
2v00_619	0.996921
2v00_635	3.47464
2v00_638	6.57274
2v00_644	5.0648599999999995
2v00_653	6.90715
2v00_661	3.1319
2v00_665	7.037089999999999
2v00_670	7.04985
2v00_674	5.2136
2v00_676	4.26374
2v00_684	4.16485
2v00_692	5.94722
2v00_700	4.16472
2v00_736	3.6781599999999997
2v00_755	1.76919
2v00_759	7.62378
2v00_760	9.02205
2v00_762	3.2119999999999997
2v00_771	3.19102
2v00_774	8.17491
2v00_776	5.33334
2v00_777	4.8937
2v00_778	8.05037
2v00_782	5.00243
2v00_785	2.99306
2v00_786	1.00045
2v00_79	0.739614
2v00_790	4.822019999999999
2v00_791	3.92124
2v00_798	7.189839999999999
2v00_800	5.72811
2v00_856	1.3250600000000001
2v00_860	9.37753
2v00_861	2.02831
2v00_903	8.51853
2v00_ligand	0.0
