#code	rmsd
4m0z_402	6.77964
4m0z_41	0.558768
4m0z_415	3.05767
4m0z_436	0.706631
4m0z_439	6.9506
4m0z_443	6.06146
4m0z_444	5.99022
4m0z_450	3.2281400000000002
4m0z_455	5.5480599999999995
4m0z_456	0.842269
4m0z_457	3.86785
4m0z_462	1.8175299999999999
4m0z_473	6.78068
4m0z_477	3.6935599999999997
4m0z_487	6.42569
4m0z_492	6.49395
4m0z_494	4.52144
4m0z_501	0.546791
4m0z_505	0.536902
4m0z_508	0.72395
4m0z_516	0.589987
4m0z_517	4.59074
4m0z_526	5.89723
4m0z_529	1.09179
4m0z_532	5.85016
4m0z_539	0.9433229999999999
4m0z_552	6.09012
4m0z_558	6.27325
4m0z_560	5.07647
4m0z_568	4.90067
4m0z_571	4.13046
4m0z_574	5.42825
4m0z_575	3.24622
4m0z_580	5.467280000000001
4m0z_581	6.63155
4m0z_584	5.506069999999999
4m0z_600	3.9011199999999997
4m0z_601	6.904210000000001
4m0z_603	0.788342
4m0z_614	4.23611
4m0z_615	0.983123
4m0z_626	2.8464099999999997
4m0z_633	3.2546
4m0z_634	3.7436
4m0z_640	4.01462
4m0z_641	3.01697
4m0z_646	1.10887
4m0z_648	6.8353399999999995
4m0z_650	3.12348
4m0z_662	4.518759999999999
4m0z_666	3.3659
4m0z_669	6.48722
4m0z_678	3.24182
4m0z_680	2.4220900000000003
4m0z_683	5.16765
4m0z_684	5.06988
4m0z_685	3.22548
4m0z_686	1.3103200000000002
4m0z_690	6.09851
4m0z_695	6.583130000000001
4m0z_696	1.31854
4m0z_697	3.1402
4m0z_699	6.966489999999999
4m0z_700	2.99549
4m0z_779	4.1216800000000005
4m0z_869	2.55567
4m0z_878	6.125030000000001
4m0z_880	5.6524
4m0z_882	5.60942
4m0z_883	4.6957
4m0z_ligand	0.0
