#code	rmsd
2c3i_16	1.22633
2c3i_32	6.04937
2c3i_338	1.56885
2c3i_382	2.89336
2c3i_387	0.726491
2c3i_389	2.19876
2c3i_403	2.38308
2c3i_412	5.1100699999999994
2c3i_424	4.34066
2c3i_435	0.988605
2c3i_441	7.06965
2c3i_444	6.596839999999999
2c3i_45	1.66429
2c3i_453	2.2389
2c3i_456	4.84441
2c3i_482	5.15365
2c3i_491	1.6973599999999998
2c3i_494	4.84577
2c3i_503	6.06696
2c3i_506	4.50001
2c3i_507	5.19384
2c3i_521	5.98717
2c3i_522	3.9047099999999997
2c3i_556	2.96965
2c3i_559	4.80685
2c3i_56	5.29328
2c3i_560	5.26513
2c3i_571	5.47613
2c3i_573	3.52302
2c3i_574	3.79336
2c3i_580	4.57572
2c3i_590	4.09389
2c3i_592	3.7900199999999997
2c3i_603	5.43997
2c3i_609	2.69334
2c3i_619	3.13174
2c3i_62	2.12239
2c3i_637	4.56465
2c3i_650	1.9485
2c3i_658	7.14427
2c3i_659	2.81898
2c3i_663	7.31933
2c3i_675	4.372719999999999
2c3i_680	1.0432
2c3i_687	6.9356
2c3i_690	3.29512
2c3i_693	2.0815900000000003
2c3i_696	5.4480900000000005
2c3i_699	6.7652399999999995
2c3i_719	6.16871
2c3i_720	1.2555
2c3i_729	0.676054
2c3i_734	1.25305
2c3i_743	5.5725
2c3i_746	4.6462699999999995
2c3i_749	5.87016
2c3i_799	0.642728
2c3i_818	1.7633
2c3i_823	0.602279
2c3i_846	0.694987
2c3i_857	0.8976040000000001
2c3i_861	0.924816
2c3i_895	0.772463
2c3i_917	1.7228
2c3i_954	1.59345
2c3i_ligand	0.0
