#code	rmsd
1mq6_110	6.81998
1mq6_126	11.4754
1mq6_129	0.489358
1mq6_134	8.43075
1mq6_140	6.21568
1mq6_145	7.65482
1mq6_156	6.6849
1mq6_174	7.39485
1mq6_200	6.8380600000000005
1mq6_205	0.9162969999999999
1mq6_226	0.678262
1mq6_266	2.28071
1mq6_369	5.06094
1mq6_381	6.13259
1mq6_390	7.271310000000001
1mq6_391	2.23714
1mq6_394	11.1922
1mq6_406	1.23389
1mq6_409	2.2204599999999997
1mq6_411	2.6238
1mq6_416	2.20312
1mq6_419	1.70792
1mq6_431	6.15713
1mq6_432	8.14537
1mq6_435	3.0981
1mq6_441	9.097010000000001
1mq6_451	5.336069999999999
1mq6_453	6.6021600000000005
1mq6_46	8.9017
1mq6_472	8.77069
1mq6_482	2.85799
1mq6_486	3.29633
1mq6_488	7.870019999999999
1mq6_489	1.65182
1mq6_509	10.2833
1mq6_519	5.393680000000001
1mq6_538	6.13425
1mq6_541	5.79599
1mq6_552	5.65116
1mq6_563	1.8211400000000002
1mq6_578	7.87144
1mq6_585	10.6562
1mq6_586	8.718160000000001
1mq6_596	9.15806
1mq6_598	6.5633300000000006
1mq6_613	3.5211300000000003
1mq6_630	9.44323
1mq6_632	8.869760000000001
1mq6_645	8.749989999999999
1mq6_662	7.78931
1mq6_677	9.58849
1mq6_686	9.410910000000001
1mq6_690	9.355789999999999
1mq6_691	10.6414
1mq6_695	4.75439
1mq6_722	0.660879
1mq6_723	0.5553939999999999
1mq6_748	7.3579
1mq6_750	1.78578
1mq6_755	9.15324
1mq6_776	4.37427
1mq6_777	6.721589999999999
1mq6_798	0.559638
1mq6_805	1.44129
1mq6_848	1.8735700000000002
1mq6_854	6.3147199999999994
1mq6_861	9.16425
1mq6_882	2.3385
1mq6_886	0.514126
1mq6_889	2.0558799999999997
1mq6_891	0.840015
1mq6_902	1.5388600000000001
1mq6_907	1.0302200000000001
1mq6_909	0.968651
1mq6_910	1.9910299999999999
1mq6_914	2.75021
1mq6_920	6.2457400000000005
1mq6_931	4.9842699999999995
1mq6_932	7.65142
1mq6_933	6.285769999999999
1mq6_935	3.3370900000000003
1mq6_951	5.56086
1mq6_956	7.2938600000000005
1mq6_961	4.58197
1mq6_962	2.31524
1mq6_967	9.017330000000001
1mq6_968	5.84224
1mq6_969	3.70476
1mq6_970	8.21756
1mq6_974	3.6862199999999996
1mq6_975	8.76074
1mq6_976	7.45185
1mq6_977	2.9357599999999997
1mq6_978	3.41865
1mq6_ligand	0.0
