#code	rmsd
3f3d_211	0.699973
3f3d_251	1.3204200000000001
3f3d_255	0.8601200000000001
3f3d_287	1.78417
3f3d_295	0.716543
3f3d_319	0.9893209999999999
3f3d_33	0.9718319999999999
3f3d_363	0.40069499999999997
3f3d_377	1.01991
3f3d_401	4.19663
3f3d_424	2.93613
3f3d_433	4.28776
3f3d_435	4.497719999999999
3f3d_444	3.8593900000000003
3f3d_450	4.35505
3f3d_454	2.05682
3f3d_457	1.2561799999999999
3f3d_464	4.49224
3f3d_469	4.523
3f3d_477	4.48493
3f3d_482	4.745430000000001
3f3d_484	4.6807300000000005
3f3d_500	4.20664
3f3d_516	1.5326799999999998
3f3d_526	0.972551
3f3d_529	1.60754
3f3d_554	4.55936
3f3d_574	3.12133
3f3d_588	4.62399
3f3d_591	3.9383800000000004
3f3d_596	1.2697
3f3d_601	3.14655
3f3d_614	2.0575
3f3d_62	0.96339
3f3d_629	1.4739200000000001
3f3d_634	2.09707
3f3d_644	1.5930600000000001
3f3d_653	2.97424
3f3d_663	2.15199
3f3d_666	2.0598400000000003
3f3d_682	2.0465400000000002
3f3d_692	0.911475
3f3d_771	4.55647
3f3d_774	4.37103
3f3d_775	4.33336
3f3d_787	1.75945
3f3d_791	3.6439999999999997
3f3d_797	3.06053
3f3d_798	2.1949400000000003
3f3d_99	0.8779170000000001
3f3d_ligand	0.0
