#code	rmsd
3g31_107	1.4406700000000001
3g31_109	0.916652
3g31_136	3.2958199999999995
3g31_210	3.7745900000000003
3g31_218	4.38647
3g31_246	3.83186
3g31_288	4.27612
3g31_339	2.77014
3g31_36	2.08399
3g31_362	0.9797950000000001
3g31_392	2.12905
3g31_402	2.5143
3g31_405	2.27981
3g31_413	6.89193
3g31_416	6.67355
3g31_437	6.8749199999999995
3g31_442	3.18561
3g31_447	3.37055
3g31_448	2.45303
3g31_457	6.4737599999999995
3g31_461	7.55467
3g31_469	6.99556
3g31_472	5.21165
3g31_473	7.49413
3g31_474	4.99415
3g31_475	6.3351
3g31_478	6.29916
3g31_488	6.0141599999999995
3g31_496	5.29799
3g31_498	5.90408
3g31_499	2.5774
3g31_512	1.70365
3g31_526	6.68665
3g31_531	1.88759
3g31_532	8.41356
3g31_534	1.95643
3g31_535	4.20768
3g31_537	5.57816
3g31_556	2.0884099999999997
3g31_571	6.77182
3g31_580	6.50263
3g31_581	3.9211099999999997
3g31_582	4.73911
3g31_584	6.47138
3g31_585	8.57807
3g31_588	8.69657
3g31_596	2.22028
3g31_644	5.4303300000000005
3g31_648	3.5097400000000003
3g31_652	5.86094
3g31_653	4.78447
3g31_659	6.01423
3g31_663	5.90231
3g31_670	3.52769
3g31_673	3.0336
3g31_687	8.04982
3g31_692	2.80825
3g31_693	4.2319
3g31_697	4.9536
3g31_699	6.29524
3g31_700	7.372839999999999
3g31_740	3.70577
3g31_781	2.03206
3g31_785	5.63823
3g31_786	1.99636
3g31_791	1.45669
3g31_802	4.918880000000001
3g31_ligand	0.0
