#code	rmsd
3zso_124	8.11667
3zso_139	8.34172
3zso_140	10.1711
3zso_148	8.54002
3zso_201	7.25633
3zso_217	8.09924
3zso_221	5.20803
3zso_224	5.615469999999999
3zso_23	10.9139
3zso_233	10.2294
3zso_240	10.5571
3zso_241	7.6129
3zso_250	9.94534
3zso_251	7.1735
3zso_255	7.997139999999999
3zso_263	9.94169
3zso_266	6.33291
3zso_269	7.612260000000001
3zso_275	5.47078
3zso_282	11.9358
3zso_285	9.16901
3zso_287	11.5374
3zso_288	7.21668
3zso_293	4.8557
3zso_295	7.57941
3zso_325	11.4241
3zso_33	11.0387
3zso_350	8.4923
3zso_351	8.88216
3zso_353	5.46401
3zso_387	7.657260000000001
3zso_394	8.80989
3zso_397	6.766189999999999
3zso_410	2.19049
3zso_423	4.977519999999999
3zso_46	7.1554899999999995
3zso_499	10.1314
3zso_532	4.18489
3zso_545	7.53701
3zso_573	8.842360000000001
3zso_584	10.4932
3zso_585	7.87875
3zso_587	9.23615
3zso_595	8.10067
3zso_6	2.8223
3zso_608	6.53406
3zso_648	9.42506
3zso_652	7.0124
3zso_653	8.2905
3zso_662	5.79218
3zso_676	6.818960000000001
3zso_686	2.66388
3zso_738	5.73108
3zso_799	1.58663
3zso_810	1.73658
3zso_818	2.2960599999999998
3zso_84	7.720839999999999
3zso_847	3.37236
3zso_866	4.8331599999999995
3zso_87	10.1873
3zso_871	3.76756
3zso_894	8.25332
3zso_898	2.16875
3zso_899	2.03757
3zso_902	1.58663
3zso_910	2.1322099999999997
3zso_920	1.73658
3zso_923	2.51763
3zso_925	3.0769900000000003
3zso_93	5.41685
3zso_933	2.0681
3zso_94	9.29177
3zso_959	4.889530000000001
3zso_980	3.8994
3zso_988	5.221769999999999
3zso_994	5.17659
3zso_ligand	0.0
