#code	rmsd
2wvt_217	0.336303
2wvt_266	0.929055
2wvt_404	1.2819200000000002
2wvt_415	0.954233
2wvt_442	0.9067629999999999
2wvt_456	0.7544770000000001
2wvt_464	1.7228
2wvt_474	3.1676599999999997
2wvt_478	2.12454
2wvt_492	1.46567
2wvt_510	3.4192
2wvt_518	0.946127
2wvt_526	4.38854
2wvt_529	3.10682
2wvt_546	4.47642
2wvt_548	1.19614
2wvt_552	2.40021
2wvt_565	3.2869099999999998
2wvt_574	4.45973
2wvt_579	3.48659
2wvt_581	3.78081
2wvt_593	3.6798900000000003
2wvt_615	3.6961800000000005
2wvt_630	3.34216
2wvt_675	3.3684800000000004
2wvt_678	3.4127400000000003
2wvt_720	1.1596600000000001
2wvt_731	4.04996
2wvt_736	0.850042
2wvt_743	4.60463
2wvt_758	4.17643
2wvt_762	3.24571
2wvt_764	2.04468
2wvt_767	1.53623
2wvt_770	4.08528
2wvt_775	1.9562099999999998
2wvt_777	3.5764699999999996
2wvt_780	4.12474
2wvt_843	3.3746400000000003
2wvt_848	4.3575
2wvt_859	0.7856069999999999
2wvt_870	4.1418099999999995
2wvt_875	5.05424
2wvt_884	4.35289
2wvt_898	5.10217
2wvt_920	0.8873850000000001
2wvt_922	0.6074109999999999
2wvt_961	3.9253199999999997
2wvt_962	5.1653
2wvt_982	5.28292
2wvt_ligand	0.0
