#code	rmsd
2qbr_1000	6.23358
2qbr_121	1.0368
2qbr_157	8.29457
2qbr_170	7.66263
2qbr_197	8.92193
2qbr_20	1.01763
2qbr_201	0.654174
2qbr_259	1.4731299999999998
2qbr_270	1.21407
2qbr_282	0.929207
2qbr_293	0.9085989999999999
2qbr_301	1.1414600000000001
2qbr_353	0.939333
2qbr_375	8.83413
2qbr_385	0.802538
2qbr_394	7.667730000000001
2qbr_402	2.2356
2qbr_409	8.54285
2qbr_410	1.56244
2qbr_424	8.72487
2qbr_427	4.966
2qbr_428	7.07217
2qbr_429	2.01261
2qbr_432	9.74377
2qbr_439	9.05414
2qbr_445	8.30379
2qbr_447	8.577739999999999
2qbr_45	1.74216
2qbr_450	7.58162
2qbr_455	3.18187
2qbr_469	3.08934
2qbr_473	3.13828
2qbr_474	9.35722
2qbr_486	4.0495
2qbr_487	7.7529699999999995
2qbr_488	9.97363
2qbr_497	8.39201
2qbr_514	1.74817
2qbr_516	7.51052
2qbr_517	3.83775
2qbr_522	4.91755
2qbr_523	3.6259699999999997
2qbr_526	1.74423
2qbr_527	5.34664
2qbr_532	4.63089
2qbr_536	6.22421
2qbr_555	2.63804
2qbr_563	2.37364
2qbr_566	5.60907
2qbr_573	5.53411
2qbr_582	3.3743199999999995
2qbr_583	6.86802
2qbr_590	5.09201
2qbr_593	4.33394
2qbr_595	4.421469999999999
2qbr_61	0.967183
2qbr_617	3.63165
2qbr_629	2.44663
2qbr_633	2.05251
2qbr_639	6.7816
2qbr_645	3.6308300000000004
2qbr_647	1.9524099999999998
2qbr_656	8.88654
2qbr_663	9.45678
2qbr_667	5.62551
2qbr_677	4.16657
2qbr_689	6.843939999999999
2qbr_690	2.2617599999999998
2qbr_699	3.89879
2qbr_764	4.96596
2qbr_765	3.69385
2qbr_767	6.29213
2qbr_771	4.15916
2qbr_777	6.16296
2qbr_778	0.986348
2qbr_780	0.9552700000000001
2qbr_782	6.42312
2qbr_790	4.6809199999999995
2qbr_796	6.8776399999999995
2qbr_797	9.118030000000001
2qbr_798	8.54519
2qbr_799	6.020230000000001
2qbr_802	7.14014
2qbr_81	2.33879
2qbr_821	6.00326
2qbr_856	6.24752
2qbr_875	7.391830000000001
2qbr_887	7.1402399999999995
2qbr_895	4.35991
2qbr_900	4.568569999999999
2qbr_ligand	0.0
