#code	rmsd
4w9l_10	5.49581
4w9l_100	2.28405
4w9l_12	1.29449
4w9l_136	7.368639999999999
4w9l_141	9.63775
4w9l_143	6.22241
4w9l_151	5.04325
4w9l_170	1.16832
4w9l_177	2.0539
4w9l_180	2.65757
4w9l_19	2.2271099999999997
4w9l_192	9.78749
4w9l_204	0.9563209999999999
4w9l_215	0.705491
4w9l_250	0.9482209999999999
4w9l_261	4.90203
4w9l_264	0.876767
4w9l_27	5.76233
4w9l_273	11.3854
4w9l_287	0.9233889999999999
4w9l_309	10.7081
4w9l_323	3.67666
4w9l_326	2.4529400000000003
4w9l_341	11.2769
4w9l_35	0.786921
4w9l_358	11.1229
4w9l_368	0.705539
4w9l_379	5.27886
4w9l_382	9.22888
4w9l_393	11.6122
4w9l_400	6.565060000000001
4w9l_402	3.8503300000000005
4w9l_403	6.30708
4w9l_406	3.02159
4w9l_407	3.4581800000000005
4w9l_410	8.259310000000001
4w9l_411	3.0392200000000003
4w9l_430	2.96552
4w9l_437	2.8831
4w9l_441	5.43234
4w9l_448	6.37868
4w9l_450	10.203
4w9l_452	6.89082
4w9l_456	11.45
4w9l_457	5.59778
4w9l_462	6.975219999999999
4w9l_466	10.2639
4w9l_475	4.46244
4w9l_480	4.69872
4w9l_481	3.26915
4w9l_482	11.3473
4w9l_486	5.62
4w9l_492	10.1129
4w9l_493	10.3911
4w9l_5	10.5769
4w9l_519	10.822000000000001
4w9l_522	4.40937
4w9l_527	6.630730000000001
4w9l_53	2.9805099999999998
4w9l_545	9.423969999999999
4w9l_550	6.31493
4w9l_556	6.36958
4w9l_557	9.71668
4w9l_572	7.65914
4w9l_573	11.6158
4w9l_577	9.46518
4w9l_579	5.252000000000001
4w9l_591	4.34339
4w9l_594	8.99455
4w9l_596	11.4537
4w9l_604	9.79909
4w9l_612	3.0680400000000003
4w9l_616	8.50715
4w9l_642	12.214
4w9l_655	9.20255
4w9l_657	5.04751
4w9l_659	6.483969999999999
4w9l_675	6.55887
4w9l_681	5.38267
4w9l_691	4.3753
4w9l_696	5.7801
4w9l_699	7.83287
4w9l_704	0.841038
4w9l_708	1.9929299999999999
4w9l_709	0.98645
4w9l_715	1.59281
4w9l_719	0.9824450000000001
4w9l_732	4.7461
4w9l_759	1.44523
4w9l_762	5.76727
4w9l_770	5.12895
4w9l_779	5.30743
4w9l_787	1.60651
4w9l_822	3.91374
4w9l_84	9.22661
4w9l_871	2.25002
4w9l_886	3.07087
4w9l_906	2.28042
4w9l_93	3.51623
4w9l_933	1.33334
4w9l_ligand	0.0
