#code	rmsd
3zt2_116	0.962894
3zt2_119	1.1458700000000002
3zt2_122	1.30561
3zt2_136	1.02083
3zt2_173	0.324412
3zt2_182	1.4144700000000001
3zt2_195	0.6787890000000001
3zt2_233	0.6387609999999999
3zt2_250	0.35285700000000003
3zt2_323	0.823766
3zt2_410	1.1100700000000001
3zt2_433	0.9683879999999999
3zt2_444	1.21715
3zt2_463	2.93202
3zt2_472	2.11174
3zt2_473	2.13293
3zt2_474	1.23089
3zt2_491	1.74453
3zt2_5	0.39267399999999997
3zt2_529	1.26168
3zt2_541	0.963878
3zt2_561	4.09663
3zt2_566	5.15289
3zt2_568	6.41796
3zt2_571	4.274859999999999
3zt2_578	4.3928
3zt2_585	2.1569
3zt2_589	1.47859
3zt2_592	7.61193
3zt2_600	6.78033
3zt2_649	2.3054799999999998
3zt2_650	2.08029
3zt2_656	5.94902
3zt2_670	3.3869
3zt2_680	6.14459
3zt2_684	2.38853
3zt2_685	3.8119300000000003
3zt2_687	4.5069
3zt2_694	6.667269999999999
3zt2_696	3.14328
3zt2_697	7.99861
3zt2_707	4.32753
3zt2_728	6.7196
3zt2_732	3.20145
3zt2_741	3.23808
3zt2_753	6.49448
3zt2_758	5.21414
3zt2_760	4.6125
3zt2_761	6.96311
3zt2_774	7.344060000000001
3zt2_781	7.21863
3zt2_782	7.2859300000000005
3zt2_784	7.604839999999999
3zt2_789	5.4423
3zt2_793	6.55369
3zt2_8	0.48984300000000003
3zt2_80	3.8491800000000005
3zt2_804	2.90603
3zt2_818	2.33636
3zt2_838	4.13644
3zt2_844	3.66626
3zt2_869	5.9360800000000005
3zt2_873	6.55176
3zt2_ligand	0.0
