#code	rmsd
3bv9_118	9.3884
3bv9_119	7.42108
3bv9_120	1.8999400000000002
3bv9_124	1.85327
3bv9_13	3.40671
3bv9_133	8.030380000000001
3bv9_134	8.30552
3bv9_137	1.77795
3bv9_141	10.5063
3bv9_148	5.66533
3bv9_15	7.93122
3bv9_156	8.13251
3bv9_166	8.97075
3bv9_167	7.30363
3bv9_190	9.886560000000001
3bv9_195	0.697763
3bv9_204	2.95724
3bv9_227	10.9244
3bv9_231	11.0579
3bv9_233	6.1622699999999995
3bv9_239	10.5268
3bv9_240	6.982469999999999
3bv9_244	7.0171399999999995
3bv9_25	8.5315
3bv9_264	5.48897
3bv9_271	6.66845
3bv9_277	8.83624
3bv9_279	9.3858
3bv9_298	2.94219
3bv9_308	1.3589
3bv9_317	1.43161
3bv9_324	9.58502
3bv9_325	0.882748
3bv9_326	4.46092
3bv9_332	2.71387
3bv9_339	1.8849799999999999
3bv9_345	1.56674
3bv9_35	2.27651
3bv9_353	1.89163
3bv9_370	9.4365
3bv9_384	10.5499
3bv9_388	0.94135
3bv9_392	2.09387
3bv9_393	6.71455
3bv9_40	1.8844400000000001
3bv9_441	6.11057
3bv9_444	2.85765
3bv9_456	11.1113
3bv9_460	9.191130000000001
3bv9_50	2.74051
3bv9_53	9.61806
3bv9_533	6.28057
3bv9_550	8.97085
3bv9_582	10.9711
3bv9_589	9.682
3bv9_597	9.20158
3bv9_618	9.14525
3bv9_667	5.3766300000000005
3bv9_684	11.1939
3bv9_688	8.439210000000001
3bv9_693	10.2321
3bv9_71	0.786108
3bv9_743	4.99191
3bv9_751	2.9588799999999997
3bv9_752	4.739730000000001
3bv9_754	7.1642399999999995
3bv9_756	4.95404
3bv9_757	6.01387
3bv9_762	2.27489
3bv9_767	5.71466
3bv9_770	5.6946699999999995
3bv9_771	5.83228
3bv9_779	4.128369999999999
3bv9_780	5.48796
3bv9_783	5.81749
3bv9_784	7.42335
3bv9_787	8.454089999999999
3bv9_788	9.33956
3bv9_804	4.21296
3bv9_812	5.23694
3bv9_836	6.8451699999999995
3bv9_851	8.20192
3bv9_865	4.65605
3bv9_88	9.01623
3bv9_888	6.92338
3bv9_92	1.52544
3bv9_949	7.02223
3bv9_951	7.42104
3bv9_954	5.1451400000000005
3bv9_968	5.45911
3bv9_971	5.57111
3bv9_976	7.90947
3bv9_98	2.89147
3bv9_987	6.4141
3bv9_ligand	0.0
