#code	rmsd
3qgy_127	0.492903
3qgy_133	0.678477
3qgy_20	1.02293
3qgy_208	0.7317140000000001
3qgy_209	9.40967
3qgy_211	0.727071
3qgy_233	0.548884
3qgy_237	9.0166
3qgy_255	9.87566
3qgy_265	0.70153
3qgy_273	0.796478
3qgy_297	0.678913
3qgy_306	0.805701
3qgy_318	0.6183890000000001
3qgy_339	7.47508
3qgy_358	6.25464
3qgy_372	0.5140939999999999
3qgy_374	1.11719
3qgy_404	3.4979
3qgy_407	6.677569999999999
3qgy_413	2.00617
3qgy_427	2.43125
3qgy_429	3.4027800000000004
3qgy_443	1.4319
3qgy_447	6.2836099999999995
3qgy_457	7.92099
3qgy_462	3.40138
3qgy_464	5.02411
3qgy_465	4.63497
3qgy_467	5.70461
3qgy_477	8.19662
3qgy_481	7.07635
3qgy_483	8.51575
3qgy_500	8.59763
3qgy_501	6.759510000000001
3qgy_511	8.15373
3qgy_516	1.55277
3qgy_518	2.68281
3qgy_52	1.18021
3qgy_526	7.5342199999999995
3qgy_542	2.92845
3qgy_555	8.96222
3qgy_564	5.80548
3qgy_569	2.10495
3qgy_572	6.795839999999999
3qgy_576	7.45098
3qgy_581	7.03591
3qgy_588	7.7957
3qgy_594	7.98763
3qgy_596	6.66264
3qgy_607	6.87092
3qgy_610	7.677919999999999
3qgy_627	6.707330000000001
3qgy_628	2.73063
3qgy_630	7.37718
3qgy_631	6.42989
3qgy_633	0.853125
3qgy_646	1.97452
3qgy_658	8.79453
3qgy_659	2.5511
3qgy_662	5.733169999999999
3qgy_664	4.26695
3qgy_666	5.87269
3qgy_677	8.72681
3qgy_678	4.56872
3qgy_681	6.061319999999999
3qgy_683	5.420730000000001
3qgy_685	7.826560000000001
3qgy_687	8.597489999999999
3qgy_688	9.69647
3qgy_691	1.88799
3qgy_694	8.89257
3qgy_695	5.75269
3qgy_697	8.823960000000001
3qgy_699	6.41909
3qgy_855	2.9102
3qgy_9	0.618668
3qgy_939	1.15544
3qgy_ligand	0.0
