#code	score
4kz6_110	0.285177
4kz6_112	0.28410602
4kz6_143	0.34340018
4kz6_160	0.33739084
4kz6_20	0.10190846
4kz6_267	0.30326020000000004
4kz6_308	0.53728193
4kz6_315	0.59158415
4kz6_350	0.37060872
4kz6_365	0.3085128
4kz6_373	0.44756234
4kz6_389	0.6577925
4kz6_403	0.03306184
4kz6_408	0.040031396000000004
4kz6_419	0.11860372
4kz6_490	0.020254398
4kz6_511	0.058061574000000005
4kz6_527	0.08434308
4kz6_529	0.024775513
4kz6_534	0.19015902
4kz6_548	0.020750428
4kz6_549	0.040480983
4kz6_553	0.063922994
4kz6_588	0.12016701
4kz6_593	0.16489933
4kz6_658	0.05799619
4kz6_665	0.046773415
4kz6_666	0.08476986
4kz6_679	0.07041359
4kz6_681	0.030128837999999998
4kz6_694	0.06523688
4kz6_701	0.046704564000000004
4kz6_723	0.16732506
4kz6_726	0.11922388
4kz6_731	0.21499391
4kz6_745	0.09855747
4kz6_746	0.09688618
4kz6_748	0.14620742
4kz6_754	0.347789
4kz6_755	0.2257884
4kz6_761	0.082419485
4kz6_764	0.053988922
4kz6_766	0.10216437
4kz6_768	0.09912803
4kz6_772	0.13916728
4kz6_773	0.36182603
4kz6_775	0.04921551
4kz6_776	0.13835569
4kz6_778	0.007836497
4kz6_785	0.06648444
4kz6_787	0.060894795
4kz6_790	0.060537416
4kz6_796	0.13979578
4kz6_798	0.013060516999999999
4kz6_815	0.23781343
4kz6_819	0.13614945
4kz6_839	0.17655331
4kz6_840	0.06572824
4kz6_853	0.15333124
4kz6_854	0.15964746
4kz6_858	0.07726443599999999
4kz6_873	0.19586907
4kz6_874	0.36516204
4kz6_875	0.3063479
4kz6_878	0.3371615
4kz6_879	0.18887076
4kz6_888	0.1307384
4kz6_892	0.17835543
4kz6_895	0.24906313
4kz6_897	0.066111475
4kz6_900	0.14028455
4kz6_925	0.086808525
4kz6_955	0.30030972
4kz6_958	0.22640662
4kz6_960	0.17727664
4kz6_974	0.24474695
4kz6_ligand	0.28115278
